sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_5_50_2_7.txt,1,imbs_glcs,h1,10,0.0054,True
sigma-2,mglcs_5_50_2_7.txt,1,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,1,imbs_glcs,h2,11,0.0045,True
sigma-2,mglcs_5_50_2_7.txt,1,beam_search_glcs,h5,3,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,1,imbs_glcs,h5,9,0.0063,True
sigma-2,mglcs_5_50_2_7.txt,1,beam_search_glcs,h8,3,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,1,imbs_glcs,h8,11,0.0062,True
sigma-2,mglcs_5_50_2_8.txt,1,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1,imbs_glcs,h1,9,0.0176,True
sigma-2,mglcs_5_50_2_8.txt,1,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1,imbs_glcs,h2,16,0.0170,True
sigma-2,mglcs_5_50_2_8.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1,imbs_glcs,h5,16,0.0166,True
sigma-2,mglcs_5_50_2_8.txt,1,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,1,imbs_glcs,h8,13,0.0179,True
sigma-2,mglcs_5_50_2_9.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,1,imbs_glcs,h1,10,0.0205,True
sigma-2,mglcs_5_50_2_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,1,imbs_glcs,h2,11,0.0201,True
sigma-2,mglcs_5_50_2_9.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,1,imbs_glcs,h5,10,0.0206,True
sigma-2,mglcs_5_50_2_9.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,1,imbs_glcs,h8,10,0.0216,True
sigma-4,mglcs_10_100_4_0.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_0.txt,1,imbs_glcs,h1,3,0.1490,True
sigma-4,mglcs_10_100_4_0.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_100_4_0.txt,1,imbs_glcs,h2,3,0.1502,True
sigma-4,mglcs_10_100_4_0.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_10_100_4_0.txt,1,imbs_glcs,h5,3,0.1567,True
sigma-4,mglcs_10_100_4_0.txt,1,beam_search_glcs,h8,2,0.0024,True
sigma-4,mglcs_10_100_4_0.txt,1,imbs_glcs,h8,3,0.1369,True
sigma-4,mglcs_10_100_4_1.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_1.txt,1,imbs_glcs,h1,3,0.1516,True
sigma-4,mglcs_10_100_4_1.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_100_4_1.txt,1,imbs_glcs,h2,2,0.1532,True
sigma-4,mglcs_10_100_4_1.txt,1,beam_search_glcs,h5,2,0.0007,True
sigma-4,mglcs_10_100_4_1.txt,1,imbs_glcs,h5,2,0.1472,True
sigma-4,mglcs_10_100_4_1.txt,1,beam_search_glcs,h8,1,0.0046,True
sigma-4,mglcs_10_100_4_1.txt,1,imbs_glcs,h8,2,0.1389,True
sigma-4,mglcs_10_100_4_2.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_2.txt,1,imbs_glcs,h1,3,0.1585,True
sigma-4,mglcs_10_100_4_2.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_100_4_2.txt,1,imbs_glcs,h2,4,0.1540,True
sigma-4,mglcs_10_100_4_2.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_100_4_2.txt,1,imbs_glcs,h5,4,0.1612,True
sigma-4,mglcs_10_100_4_2.txt,1,beam_search_glcs,h8,1,0.0026,True
sigma-4,mglcs_10_100_4_2.txt,1,imbs_glcs,h8,3,0.1559,True
sigma-4,mglcs_10_100_4_3.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,1,imbs_glcs,h1,2,0.1521,True
sigma-4,mglcs_10_100_4_3.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,1,imbs_glcs,h2,3,0.1455,True
sigma-4,mglcs_10_100_4_3.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,1,imbs_glcs,h5,3,0.1713,True
sigma-4,mglcs_10_100_4_3.txt,1,beam_search_glcs,h8,1,0.0020,True
sigma-4,mglcs_10_100_4_3.txt,1,imbs_glcs,h8,2,0.1519,True
sigma-4,mglcs_10_100_4_4.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_4.txt,1,imbs_glcs,h1,4,0.1502,True
sigma-4,mglcs_10_100_4_4.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_100_4_4.txt,1,imbs_glcs,h2,5,0.1473,True
sigma-4,mglcs_10_100_4_4.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_100_4_4.txt,1,imbs_glcs,h5,4,0.1534,True
sigma-4,mglcs_10_100_4_4.txt,1,beam_search_glcs,h8,1,0.0020,True
sigma-4,mglcs_10_100_4_4.txt,1,imbs_glcs,h8,4,0.1524,True
sigma-4,mglcs_10_100_4_5.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_100_4_5.txt,1,imbs_glcs,h1,3,0.1478,True
sigma-4,mglcs_10_100_4_5.txt,1,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_100_4_5.txt,1,imbs_glcs,h2,3,0.1482,True
sigma-4,mglcs_10_100_4_5.txt,1,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_10_100_4_5.txt,1,imbs_glcs,h5,4,0.1399,True
sigma-4,mglcs_10_100_4_5.txt,1,beam_search_glcs,h8,1,0.0020,True
sigma-4,mglcs_10_100_4_5.txt,1,imbs_glcs,h8,3,0.1428,True
sigma-4,mglcs_10_100_4_6.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_6.txt,1,imbs_glcs,h1,3,0.1499,True
sigma-4,mglcs_10_100_4_6.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_100_4_6.txt,1,imbs_glcs,h2,3,0.1541,True
sigma-4,mglcs_10_100_4_6.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_100_4_6.txt,1,imbs_glcs,h5,3,0.1554,True
sigma-4,mglcs_10_100_4_6.txt,1,beam_search_glcs,h8,1,0.0016,True
sigma-4,mglcs_10_100_4_6.txt,1,imbs_glcs,h8,3,0.1359,True
sigma-4,mglcs_10_100_4_7.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_7.txt,1,imbs_glcs,h1,3,0.1591,True
sigma-4,mglcs_10_100_4_7.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_100_4_7.txt,1,imbs_glcs,h2,3,0.1500,True
sigma-4,mglcs_10_100_4_7.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_100_4_7.txt,1,imbs_glcs,h5,2,0.1576,True
sigma-4,mglcs_10_100_4_7.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_10_100_4_7.txt,1,imbs_glcs,h8,3,0.1518,True
sigma-4,mglcs_10_100_4_8.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,1,imbs_glcs,h1,2,0.1404,True
sigma-4,mglcs_10_100_4_8.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,1,imbs_glcs,h2,2,0.1468,True
sigma-4,mglcs_10_100_4_8.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,1,imbs_glcs,h5,2,0.1447,True
sigma-4,mglcs_10_100_4_8.txt,1,beam_search_glcs,h8,1,0.0095,True
sigma-4,mglcs_10_100_4_8.txt,1,imbs_glcs,h8,2,0.1408,True
sigma-4,mglcs_10_100_4_9.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,1,imbs_glcs,h1,3,0.1339,True
sigma-4,mglcs_10_100_4_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,1,imbs_glcs,h2,3,0.1588,True
sigma-4,mglcs_10_100_4_9.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,1,imbs_glcs,h5,3,0.1501,True
sigma-4,mglcs_10_100_4_9.txt,1,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,1,imbs_glcs,h8,3,0.1409,True
sigma-4,mglcs_10_200_4_0.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_200_4_0.txt,1,imbs_glcs,h1,3,0.2643,True
sigma-4,mglcs_10_200_4_0.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_0.txt,1,imbs_glcs,h2,2,0.2491,True
sigma-4,mglcs_10_200_4_0.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-4,mglcs_10_200_4_0.txt,1,imbs_glcs,h5,3,0.2564,True
sigma-4,mglcs_10_200_4_0.txt,1,beam_search_glcs,h8,2,0.0063,True
sigma-4,mglcs_10_200_4_0.txt,1,imbs_glcs,h8,2,0.2518,True
sigma-4,mglcs_10_200_4_1.txt,1,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,1,imbs_glcs,h1,3,0.2572,True
sigma-4,mglcs_10_200_4_1.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,1,imbs_glcs,h2,3,0.2570,True
sigma-4,mglcs_10_200_4_1.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,1,imbs_glcs,h5,3,0.2624,True
sigma-4,mglcs_10_200_4_1.txt,1,beam_search_glcs,h8,1,0.0060,True
sigma-4,mglcs_10_200_4_1.txt,1,imbs_glcs,h8,3,0.2648,True
sigma-4,mglcs_10_200_4_2.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,1,imbs_glcs,h1,2,0.2396,True
sigma-4,mglcs_10_200_4_2.txt,1,beam_search_glcs,h2,2,0.0005,True
sigma-4,mglcs_10_200_4_2.txt,1,imbs_glcs,h2,3,0.2376,True
sigma-4,mglcs_10_200_4_2.txt,1,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,1,imbs_glcs,h5,3,0.2415,True
sigma-4,mglcs_10_200_4_2.txt,1,beam_search_glcs,h8,1,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,1,imbs_glcs,h8,3,0.2531,True
sigma-4,mglcs_10_200_4_3.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,1,imbs_glcs,h1,2,0.2533,True
sigma-4,mglcs_10_200_4_3.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,1,imbs_glcs,h2,2,0.2545,True
sigma-4,mglcs_10_200_4_3.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,1,imbs_glcs,h5,2,0.2605,True
sigma-4,mglcs_10_200_4_3.txt,1,beam_search_glcs,h8,1,0.0050,True
sigma-4,mglcs_10_200_4_3.txt,1,imbs_glcs,h8,2,0.2586,True
sigma-4,mglcs_10_200_4_4.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,1,imbs_glcs,h1,3,0.2555,True
sigma-4,mglcs_10_200_4_4.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,1,imbs_glcs,h2,3,0.2487,True
sigma-4,mglcs_10_200_4_4.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,1,imbs_glcs,h5,3,0.2445,True
sigma-4,mglcs_10_200_4_4.txt,1,beam_search_glcs,h8,1,0.0198,True
sigma-4,mglcs_10_200_4_4.txt,1,imbs_glcs,h8,3,0.2599,True
sigma-4,mglcs_10_200_4_5.txt,1,beam_search_glcs,h1,2,0.0005,True
sigma-4,mglcs_10_200_4_5.txt,1,imbs_glcs,h1,4,0.2433,True
sigma-4,mglcs_10_200_4_5.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_5.txt,1,imbs_glcs,h2,4,0.2684,True
sigma-4,mglcs_10_200_4_5.txt,1,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_10_200_4_5.txt,1,imbs_glcs,h5,4,0.2308,True
sigma-4,mglcs_10_200_4_5.txt,1,beam_search_glcs,h8,1,0.0180,True
sigma-4,mglcs_10_200_4_5.txt,1,imbs_glcs,h8,2,0.2642,True
sigma-4,mglcs_10_200_4_6.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_200_4_6.txt,1,imbs_glcs,h1,3,0.2547,True
sigma-4,mglcs_10_200_4_6.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_200_4_6.txt,1,imbs_glcs,h2,3,0.2514,True
sigma-4,mglcs_10_200_4_6.txt,1,beam_search_glcs,h5,1,0.0014,True
sigma-4,mglcs_10_200_4_6.txt,1,imbs_glcs,h5,3,0.2562,True
sigma-4,mglcs_10_200_4_6.txt,1,beam_search_glcs,h8,1,0.0050,True
sigma-4,mglcs_10_200_4_6.txt,1,imbs_glcs,h8,3,0.2560,True
sigma-4,mglcs_10_200_4_7.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_200_4_7.txt,1,imbs_glcs,h1,2,0.2524,True
sigma-4,mglcs_10_200_4_7.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_200_4_7.txt,1,imbs_glcs,h2,2,0.2476,True
sigma-4,mglcs_10_200_4_7.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_200_4_7.txt,1,imbs_glcs,h5,3,0.2510,True
sigma-4,mglcs_10_200_4_7.txt,1,beam_search_glcs,h8,1,0.0060,True
sigma-4,mglcs_10_200_4_7.txt,1,imbs_glcs,h8,2,0.2555,True
sigma-4,mglcs_10_200_4_8.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_8.txt,1,imbs_glcs,h1,3,0.2515,True
sigma-4,mglcs_10_200_4_8.txt,1,beam_search_glcs,h2,3,0.0010,True
sigma-4,mglcs_10_200_4_8.txt,1,imbs_glcs,h2,3,0.2490,True
sigma-4,mglcs_10_200_4_8.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_10_200_4_8.txt,1,imbs_glcs,h5,3,0.2603,True
sigma-4,mglcs_10_200_4_8.txt,1,beam_search_glcs,h8,1,0.0056,True
sigma-4,mglcs_10_200_4_8.txt,1,imbs_glcs,h8,4,0.2531,True
sigma-4,mglcs_10_200_4_9.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_200_4_9.txt,1,imbs_glcs,h1,2,0.2508,True
sigma-4,mglcs_10_200_4_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_200_4_9.txt,1,imbs_glcs,h2,3,0.2508,True
sigma-4,mglcs_10_200_4_9.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_200_4_9.txt,1,imbs_glcs,h5,3,0.2483,True
sigma-4,mglcs_10_200_4_9.txt,1,beam_search_glcs,h8,3,0.0116,True
sigma-4,mglcs_10_200_4_9.txt,1,imbs_glcs,h8,4,0.2583,True
sigma-4,mglcs_10_50_4_0.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_0.txt,1,imbs_glcs,h1,4,0.0948,True
sigma-4,mglcs_10_50_4_0.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_0.txt,1,imbs_glcs,h2,3,0.0929,True
sigma-4,mglcs_10_50_4_0.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_0.txt,1,imbs_glcs,h5,4,0.0990,True
sigma-4,mglcs_10_50_4_0.txt,1,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_10_50_4_0.txt,1,imbs_glcs,h8,5,0.0733,True
sigma-4,mglcs_10_50_4_1.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_1.txt,1,imbs_glcs,h1,2,0.1022,True
sigma-4,mglcs_10_50_4_1.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_1.txt,1,imbs_glcs,h2,2,0.1055,True
sigma-4,mglcs_10_50_4_1.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_1.txt,1,imbs_glcs,h5,2,0.0946,True
sigma-4,mglcs_10_50_4_1.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_10_50_4_1.txt,1,imbs_glcs,h8,2,0.0917,True
sigma-4,mglcs_10_50_4_2.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_50_4_2.txt,1,imbs_glcs,h1,2,0.0836,True
sigma-4,mglcs_10_50_4_2.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_2.txt,1,imbs_glcs,h2,3,0.1145,True
sigma-4,mglcs_10_50_4_2.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_2.txt,1,imbs_glcs,h5,3,0.1006,True
sigma-4,mglcs_10_50_4_2.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_10_50_4_2.txt,1,imbs_glcs,h8,3,0.1044,True
sigma-4,mglcs_10_50_4_3.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_3.txt,1,imbs_glcs,h1,7,0.0960,True
sigma-4,mglcs_10_50_4_3.txt,1,beam_search_glcs,h2,1,0.0010,True
sigma-4,mglcs_10_50_4_3.txt,1,imbs_glcs,h2,5,0.0971,True
sigma-4,mglcs_10_50_4_3.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_3.txt,1,imbs_glcs,h5,3,0.1009,True
sigma-4,mglcs_10_50_4_3.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_10_50_4_3.txt,1,imbs_glcs,h8,3,0.0946,True
sigma-4,mglcs_10_50_4_4.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_4.txt,1,imbs_glcs,h1,2,0.1010,True
sigma-4,mglcs_10_50_4_4.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_4.txt,1,imbs_glcs,h2,4,0.0972,True
sigma-4,mglcs_10_50_4_4.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_4.txt,1,imbs_glcs,h5,4,0.1005,True
sigma-4,mglcs_10_50_4_4.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_10_50_4_4.txt,1,imbs_glcs,h8,4,0.0742,True
sigma-4,mglcs_10_50_4_5.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_5.txt,1,imbs_glcs,h1,3,0.0945,True
sigma-4,mglcs_10_50_4_5.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_5.txt,1,imbs_glcs,h2,3,0.0929,True
sigma-4,mglcs_10_50_4_5.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-4,mglcs_10_50_4_5.txt,1,imbs_glcs,h5,3,0.1004,True
sigma-4,mglcs_10_50_4_5.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_10_50_4_5.txt,1,imbs_glcs,h8,2,0.0971,True
sigma-4,mglcs_10_50_4_6.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_6.txt,1,imbs_glcs,h1,3,0.0954,True
sigma-4,mglcs_10_50_4_6.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_6.txt,1,imbs_glcs,h2,4,0.0965,True
sigma-4,mglcs_10_50_4_6.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_6.txt,1,imbs_glcs,h5,4,0.1004,True
sigma-4,mglcs_10_50_4_6.txt,1,beam_search_glcs,h8,2,0.0005,True
sigma-4,mglcs_10_50_4_6.txt,1,imbs_glcs,h8,3,0.0917,True
sigma-4,mglcs_10_50_4_7.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_50_4_7.txt,1,imbs_glcs,h1,2,0.0951,True
sigma-4,mglcs_10_50_4_7.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_7.txt,1,imbs_glcs,h2,2,0.0974,True
sigma-4,mglcs_10_50_4_7.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_7.txt,1,imbs_glcs,h5,2,0.0998,True
sigma-4,mglcs_10_50_4_7.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_10_50_4_7.txt,1,imbs_glcs,h8,4,0.0964,True
sigma-4,mglcs_10_50_4_8.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_8.txt,1,imbs_glcs,h1,2,0.0939,True
sigma-4,mglcs_10_50_4_8.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_50_4_8.txt,1,imbs_glcs,h2,3,0.0974,True
sigma-4,mglcs_10_50_4_8.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_8.txt,1,imbs_glcs,h5,2,0.0964,True
sigma-4,mglcs_10_50_4_8.txt,1,beam_search_glcs,h8,1,0.0010,True
sigma-4,mglcs_10_50_4_8.txt,1,imbs_glcs,h8,2,0.0917,True
sigma-4,mglcs_10_50_4_9.txt,1,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_10_50_4_9.txt,1,imbs_glcs,h1,3,0.0910,True
sigma-4,mglcs_10_50_4_9.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_10_50_4_9.txt,1,imbs_glcs,h2,4,0.0919,True
sigma-4,mglcs_10_50_4_9.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_10_50_4_9.txt,1,imbs_glcs,h5,3,0.0925,True
sigma-4,mglcs_10_50_4_9.txt,1,beam_search_glcs,h8,3,0.0010,True
sigma-4,mglcs_10_50_4_9.txt,1,imbs_glcs,h8,4,0.0950,True
sigma-4,mglcs_2_100_4_0.txt,1,beam_search_glcs,h1,45,0.0010,True
sigma-4,mglcs_2_100_4_0.txt,1,imbs_glcs,h1,45,0.0020,True
sigma-4,mglcs_2_100_4_0.txt,1,beam_search_glcs,h2,53,0.0010,True
sigma-4,mglcs_2_100_4_0.txt,1,imbs_glcs,h2,53,0.0010,True
sigma-4,mglcs_2_100_4_0.txt,1,beam_search_glcs,h5,51,0.0020,True
sigma-4,mglcs_2_100_4_0.txt,1,imbs_glcs,h5,51,0.0010,True
sigma-4,mglcs_2_100_4_0.txt,1,beam_search_glcs,h8,48,0.0022,True
sigma-4,mglcs_2_100_4_0.txt,1,imbs_glcs,h8,48,0.0024,True
sigma-4,mglcs_2_100_4_1.txt,1,beam_search_glcs,h1,53,0.0010,True
sigma-4,mglcs_2_100_4_1.txt,1,imbs_glcs,h1,53,0.0010,True
sigma-4,mglcs_2_100_4_1.txt,1,beam_search_glcs,h2,55,0.0010,True
sigma-4,mglcs_2_100_4_1.txt,1,imbs_glcs,h2,55,0.0010,True
sigma-4,mglcs_2_100_4_1.txt,1,beam_search_glcs,h5,59,0.0020,True
sigma-4,mglcs_2_100_4_1.txt,1,imbs_glcs,h5,59,0.0020,True
sigma-4,mglcs_2_100_4_1.txt,1,beam_search_glcs,h8,52,0.0030,True
sigma-4,mglcs_2_100_4_1.txt,1,imbs_glcs,h8,52,0.0030,True
sigma-4,mglcs_2_100_4_2.txt,1,beam_search_glcs,h1,50,0.0010,True
sigma-4,mglcs_2_100_4_2.txt,1,imbs_glcs,h1,50,0.0010,True
sigma-4,mglcs_2_100_4_2.txt,1,beam_search_glcs,h2,59,0.0010,True
sigma-4,mglcs_2_100_4_2.txt,1,imbs_glcs,h2,59,0.0010,True
sigma-4,mglcs_2_100_4_2.txt,1,beam_search_glcs,h5,63,0.0020,True
sigma-4,mglcs_2_100_4_2.txt,1,imbs_glcs,h5,63,0.0020,True
sigma-4,mglcs_2_100_4_2.txt,1,beam_search_glcs,h8,48,0.0020,True
sigma-4,mglcs_2_100_4_2.txt,1,imbs_glcs,h8,48,0.0030,True
sigma-4,mglcs_2_100_4_3.txt,1,beam_search_glcs,h1,52,0.0010,True
sigma-4,mglcs_2_100_4_3.txt,1,imbs_glcs,h1,52,0.0000,True
sigma-4,mglcs_2_100_4_3.txt,1,beam_search_glcs,h2,58,0.0012,True
sigma-4,mglcs_2_100_4_3.txt,1,imbs_glcs,h2,58,0.0010,True
sigma-4,mglcs_2_100_4_3.txt,1,beam_search_glcs,h5,56,0.0010,True
sigma-4,mglcs_2_100_4_3.txt,1,imbs_glcs,h5,56,0.0020,True
sigma-4,mglcs_2_100_4_3.txt,1,beam_search_glcs,h8,49,0.0025,True
sigma-4,mglcs_2_100_4_3.txt,1,imbs_glcs,h8,49,0.0023,True
sigma-4,mglcs_2_100_4_4.txt,1,beam_search_glcs,h1,40,0.0000,True
sigma-4,mglcs_2_100_4_4.txt,1,imbs_glcs,h1,40,0.0010,True
sigma-4,mglcs_2_100_4_4.txt,1,beam_search_glcs,h2,49,0.0010,True
sigma-4,mglcs_2_100_4_4.txt,1,imbs_glcs,h2,49,0.0011,True
sigma-4,mglcs_2_100_4_4.txt,1,beam_search_glcs,h5,53,0.0020,True
sigma-4,mglcs_2_100_4_4.txt,1,imbs_glcs,h5,53,0.0010,True
sigma-4,mglcs_2_100_4_4.txt,1,beam_search_glcs,h8,44,0.0030,True
sigma-4,mglcs_2_100_4_4.txt,1,imbs_glcs,h8,44,0.0020,True
sigma-4,mglcs_2_100_4_5.txt,1,beam_search_glcs,h1,37,0.0000,True
sigma-4,mglcs_2_100_4_5.txt,1,imbs_glcs,h1,37,0.0000,True
sigma-4,mglcs_2_100_4_5.txt,1,beam_search_glcs,h2,35,0.0010,True
sigma-4,mglcs_2_100_4_5.txt,1,imbs_glcs,h2,35,0.0010,True
sigma-4,mglcs_2_100_4_5.txt,1,beam_search_glcs,h5,36,0.0010,True
sigma-4,mglcs_2_100_4_5.txt,1,imbs_glcs,h5,36,0.0020,True
sigma-4,mglcs_2_100_4_5.txt,1,beam_search_glcs,h8,51,0.0020,True
sigma-4,mglcs_2_100_4_5.txt,1,imbs_glcs,h8,51,0.0030,True
sigma-4,mglcs_2_100_4_6.txt,1,beam_search_glcs,h1,30,0.0010,True
sigma-4,mglcs_2_100_4_6.txt,1,imbs_glcs,h1,30,0.0010,True
