sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_10_100_2_5.txt,100,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,100,imbs_glcs,h1,4,0.0262,True
sigma-2,mglcs_10_100_2_5.txt,500,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,500,imbs_glcs,h1,4,0.0162,True
sigma-2,mglcs_10_100_2_5.txt,10000,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,1,imbs_glcs,h2,3,0.0068,True
sigma-2,mglcs_10_100_2_5.txt,5,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,5,imbs_glcs,h2,6,0.0497,True
sigma-2,mglcs_10_100_2_5.txt,10,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,10,imbs_glcs,h2,6,0.1618,True
sigma-2,mglcs_10_100_2_5.txt,20,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,20,imbs_glcs,h2,6,0.1562,True
sigma-2,mglcs_10_100_2_5.txt,50,beam_search_glcs,h2,1,0.0157,True
sigma-2,mglcs_10_100_2_5.txt,50,imbs_glcs,h2,6,0.1642,True
sigma-2,mglcs_10_100_2_5.txt,100,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,100,imbs_glcs,h2,4,0.0229,True
sigma-2,mglcs_10_100_2_5.txt,500,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,500,imbs_glcs,h2,4,0.0189,True
sigma-2,mglcs_10_100_2_5.txt,10000,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,1,imbs_glcs,h5,4,0.0060,True
sigma-2,mglcs_10_100_2_5.txt,5,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_5.txt,5,imbs_glcs,h5,7,0.0513,True
sigma-2,mglcs_10_100_2_5.txt,10,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,10,imbs_glcs,h5,6,0.1666,True
sigma-2,mglcs_10_100_2_5.txt,20,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,20,imbs_glcs,h5,6,0.1716,True
sigma-2,mglcs_10_100_2_5.txt,50,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,50,imbs_glcs,h5,6,0.1855,True
sigma-2,mglcs_10_100_2_5.txt,100,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_5.txt,100,imbs_glcs,h5,4,0.0206,True
sigma-2,mglcs_10_100_2_5.txt,500,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_5.txt,500,imbs_glcs,h5,4,0.0206,True
sigma-2,mglcs_10_100_2_5.txt,10000,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_5.txt,1,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_10_100_2_5.txt,1,imbs_glcs,h8,5,0.0071,True
sigma-2,mglcs_10_100_2_5.txt,5,beam_search_glcs,h8,1,0.0013,True
sigma-2,mglcs_10_100_2_5.txt,5,imbs_glcs,h8,7,0.0533,True
sigma-2,mglcs_10_100_2_5.txt,10,beam_search_glcs,h8,1,0.0022,True
sigma-2,mglcs_10_100_2_5.txt,10,imbs_glcs,h8,6,0.1702,True
sigma-2,mglcs_10_100_2_5.txt,20,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_5.txt,20,imbs_glcs,h8,6,0.1784,True
sigma-2,mglcs_10_100_2_5.txt,50,beam_search_glcs,h8,1,0.0021,True
sigma-2,mglcs_10_100_2_5.txt,50,imbs_glcs,h8,6,0.1788,True
sigma-2,mglcs_10_100_2_5.txt,100,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_5.txt,100,imbs_glcs,h8,4,0.0220,True
sigma-2,mglcs_10_100_2_5.txt,500,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_5.txt,500,imbs_glcs,h8,4,0.0250,True
sigma-2,mglcs_10_100_2_5.txt,10000,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_6.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,1,imbs_glcs,h1,4,0.0060,True
sigma-2,mglcs_10_100_2_6.txt,5,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,5,imbs_glcs,h1,7,0.0376,True
sigma-2,mglcs_10_100_2_6.txt,10,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,10,imbs_glcs,h1,4,0.1282,True
sigma-2,mglcs_10_100_2_6.txt,20,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,20,imbs_glcs,h1,4,0.1293,True
sigma-2,mglcs_10_100_2_6.txt,50,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,50,imbs_glcs,h1,4,0.1317,True
sigma-2,mglcs_10_100_2_6.txt,100,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,100,imbs_glcs,h1,4,0.0164,True
sigma-2,mglcs_10_100_2_6.txt,500,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,500,imbs_glcs,h1,4,0.0157,True
sigma-2,mglcs_10_100_2_6.txt,10000,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,1,imbs_glcs,h2,4,0.0060,True
sigma-2,mglcs_10_100_2_6.txt,5,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,5,imbs_glcs,h2,5,0.0384,True
sigma-2,mglcs_10_100_2_6.txt,10,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,10,imbs_glcs,h2,4,0.1307,True
sigma-2,mglcs_10_100_2_6.txt,20,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,20,imbs_glcs,h2,4,0.1327,True
sigma-2,mglcs_10_100_2_6.txt,50,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,50,imbs_glcs,h2,4,0.1325,True
sigma-2,mglcs_10_100_2_6.txt,100,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,100,imbs_glcs,h2,4,0.0159,True
sigma-2,mglcs_10_100_2_6.txt,500,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,500,imbs_glcs,h2,4,0.0167,True
sigma-2,mglcs_10_100_2_6.txt,10000,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_6.txt,1,imbs_glcs,h5,4,0.0073,True
sigma-2,mglcs_10_100_2_6.txt,5,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,5,imbs_glcs,h5,7,0.0437,True
sigma-2,mglcs_10_100_2_6.txt,10,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_6.txt,10,imbs_glcs,h5,4,0.1304,True
sigma-2,mglcs_10_100_2_6.txt,20,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,20,imbs_glcs,h5,4,0.1324,True
sigma-2,mglcs_10_100_2_6.txt,50,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,50,imbs_glcs,h5,4,0.1193,True
sigma-2,mglcs_10_100_2_6.txt,100,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,100,imbs_glcs,h5,4,0.0182,True
sigma-2,mglcs_10_100_2_6.txt,500,beam_search_glcs,h5,1,0.0004,True
sigma-2,mglcs_10_100_2_6.txt,500,imbs_glcs,h5,4,0.0167,True
sigma-2,mglcs_10_100_2_6.txt,10000,beam_search_glcs,h5,1,0.0007,True
sigma-2,mglcs_10_100_2_6.txt,1,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_6.txt,1,imbs_glcs,h8,5,0.0069,True
sigma-2,mglcs_10_100_2_6.txt,5,beam_search_glcs,h8,1,0.0012,True
sigma-2,mglcs_10_100_2_6.txt,5,imbs_glcs,h8,6,0.0205,True
sigma-2,mglcs_10_100_2_6.txt,10,beam_search_glcs,h8,1,0.0043,True
sigma-2,mglcs_10_100_2_6.txt,10,imbs_glcs,h8,4,0.1292,True
sigma-2,mglcs_10_100_2_6.txt,20,beam_search_glcs,h8,1,0.0081,True
sigma-2,mglcs_10_100_2_6.txt,20,imbs_glcs,h8,4,0.1252,True
sigma-2,mglcs_10_100_2_6.txt,50,beam_search_glcs,h8,1,0.0000,True
sigma-2,mglcs_10_100_2_6.txt,50,imbs_glcs,h8,4,0.1499,True
sigma-2,mglcs_10_100_2_6.txt,100,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_6.txt,100,imbs_glcs,h8,4,0.0186,True
sigma-2,mglcs_10_100_2_6.txt,500,beam_search_glcs,h8,1,0.0018,True
sigma-2,mglcs_10_100_2_6.txt,500,imbs_glcs,h8,4,0.0195,True
sigma-2,mglcs_10_100_2_6.txt,10000,beam_search_glcs,h8,1,0.0017,True
sigma-2,mglcs_10_100_2_7.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,1,imbs_glcs,h1,4,0.0066,True
sigma-2,mglcs_10_100_2_7.txt,5,beam_search_glcs,h1,1,0.0010,True
sigma-2,mglcs_10_100_2_7.txt,5,imbs_glcs,h1,5,0.0333,True
sigma-2,mglcs_10_100_2_7.txt,10,beam_search_glcs,h1,1,0.0005,True
sigma-2,mglcs_10_100_2_7.txt,10,imbs_glcs,h1,4,0.1211,True
sigma-2,mglcs_10_100_2_7.txt,20,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,20,imbs_glcs,h1,4,0.1338,True
sigma-2,mglcs_10_100_2_7.txt,50,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,50,imbs_glcs,h1,4,0.1161,True
sigma-2,mglcs_10_100_2_7.txt,100,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,100,imbs_glcs,h1,3,0.0276,True
sigma-2,mglcs_10_100_2_7.txt,500,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,500,imbs_glcs,h1,3,0.0144,True
sigma-2,mglcs_10_100_2_7.txt,10000,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,1,imbs_glcs,h2,3,0.0043,True
sigma-2,mglcs_10_100_2_7.txt,5,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,5,imbs_glcs,h2,7,0.0429,True
sigma-2,mglcs_10_100_2_7.txt,10,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,10,imbs_glcs,h2,4,0.1237,True
sigma-2,mglcs_10_100_2_7.txt,20,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,20,imbs_glcs,h2,4,0.1358,True
sigma-2,mglcs_10_100_2_7.txt,50,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,50,imbs_glcs,h2,4,0.1320,True
sigma-2,mglcs_10_100_2_7.txt,100,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,100,imbs_glcs,h2,3,0.0167,True
sigma-2,mglcs_10_100_2_7.txt,500,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,500,imbs_glcs,h2,3,0.0159,True
sigma-2,mglcs_10_100_2_7.txt,10000,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_7.txt,1,imbs_glcs,h5,3,0.0070,True
sigma-2,mglcs_10_100_2_7.txt,5,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,5,imbs_glcs,h5,5,0.0364,True
sigma-2,mglcs_10_100_2_7.txt,10,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,10,imbs_glcs,h5,4,0.1281,True
sigma-2,mglcs_10_100_2_7.txt,20,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,20,imbs_glcs,h5,4,0.1242,True
sigma-2,mglcs_10_100_2_7.txt,50,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,50,imbs_glcs,h5,4,0.1257,True
sigma-2,mglcs_10_100_2_7.txt,100,beam_search_glcs,h5,1,0.0125,True
sigma-2,mglcs_10_100_2_7.txt,100,imbs_glcs,h5,3,0.0155,True
sigma-2,mglcs_10_100_2_7.txt,500,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,500,imbs_glcs,h5,3,0.0171,True
sigma-2,mglcs_10_100_2_7.txt,10000,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_7.txt,1,beam_search_glcs,h8,1,0.0025,True
sigma-2,mglcs_10_100_2_7.txt,1,imbs_glcs,h8,6,0.0080,True
sigma-2,mglcs_10_100_2_7.txt,5,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_7.txt,5,imbs_glcs,h8,8,0.0247,True
sigma-2,mglcs_10_100_2_7.txt,10,beam_search_glcs,h8,1,0.0022,True
sigma-2,mglcs_10_100_2_7.txt,10,imbs_glcs,h8,4,0.1456,True
sigma-2,mglcs_10_100_2_7.txt,20,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_10_100_2_7.txt,20,imbs_glcs,h8,4,0.1276,True
sigma-2,mglcs_10_100_2_7.txt,50,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_7.txt,50,imbs_glcs,h8,4,0.1310,True
sigma-2,mglcs_10_100_2_7.txt,100,beam_search_glcs,h8,1,0.0015,True
sigma-2,mglcs_10_100_2_7.txt,100,imbs_glcs,h8,3,0.0190,True
sigma-2,mglcs_10_100_2_7.txt,500,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_10_100_2_7.txt,500,imbs_glcs,h8,3,0.0175,True
sigma-2,mglcs_10_100_2_7.txt,10000,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,1,imbs_glcs,h1,4,0.0058,True
sigma-2,mglcs_10_100_2_8.txt,5,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,5,imbs_glcs,h1,6,0.0427,True
sigma-2,mglcs_10_100_2_8.txt,10,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,10,imbs_glcs,h1,5,0.1307,True
sigma-2,mglcs_10_100_2_8.txt,20,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,20,imbs_glcs,h1,5,0.1311,True
sigma-2,mglcs_10_100_2_8.txt,50,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,50,imbs_glcs,h1,5,0.1319,True
sigma-2,mglcs_10_100_2_8.txt,100,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,100,imbs_glcs,h1,3,0.0160,True
sigma-2,mglcs_10_100_2_8.txt,500,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,500,imbs_glcs,h1,3,0.0158,True
sigma-2,mglcs_10_100_2_8.txt,10000,beam_search_glcs,h1,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,1,imbs_glcs,h2,4,0.0063,True
sigma-2,mglcs_10_100_2_8.txt,5,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,5,imbs_glcs,h2,4,0.0485,True
sigma-2,mglcs_10_100_2_8.txt,10,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,10,imbs_glcs,h2,5,0.1329,True
sigma-2,mglcs_10_100_2_8.txt,20,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,20,imbs_glcs,h2,5,0.1329,True
sigma-2,mglcs_10_100_2_8.txt,50,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,50,imbs_glcs,h2,5,0.1298,True
sigma-2,mglcs_10_100_2_8.txt,100,beam_search_glcs,h2,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,100,imbs_glcs,h2,3,0.0160,True
sigma-2,mglcs_10_100_2_8.txt,500,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,500,imbs_glcs,h2,3,0.0160,True
sigma-2,mglcs_10_100_2_8.txt,10000,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,1,imbs_glcs,h5,4,0.0058,True
sigma-2,mglcs_10_100_2_8.txt,5,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,5,imbs_glcs,h5,6,0.0465,True
sigma-2,mglcs_10_100_2_8.txt,10,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,10,imbs_glcs,h5,5,0.1352,True
sigma-2,mglcs_10_100_2_8.txt,20,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,20,imbs_glcs,h5,5,0.1339,True
sigma-2,mglcs_10_100_2_8.txt,50,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,50,imbs_glcs,h5,5,0.1350,True
sigma-2,mglcs_10_100_2_8.txt,100,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,100,imbs_glcs,h5,3,0.0168,True
sigma-2,mglcs_10_100_2_8.txt,500,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,500,imbs_glcs,h5,3,0.0162,True
sigma-2,mglcs_10_100_2_8.txt,10000,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_10_100_2_8.txt,1,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_8.txt,1,imbs_glcs,h8,4,0.0073,True
sigma-2,mglcs_10_100_2_8.txt,5,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_8.txt,5,imbs_glcs,h8,4,0.0316,True
sigma-2,mglcs_10_100_2_8.txt,10,beam_search_glcs,h8,1,0.0022,True
sigma-2,mglcs_10_100_2_8.txt,10,imbs_glcs,h8,5,0.1257,True
sigma-2,mglcs_10_100_2_8.txt,20,beam_search_glcs,h8,1,0.0161,True
sigma-2,mglcs_10_100_2_8.txt,20,imbs_glcs,h8,5,0.1254,True
sigma-2,mglcs_10_100_2_8.txt,50,beam_search_glcs,h8,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,50,imbs_glcs,h8,5,0.1392,True
sigma-2,mglcs_10_100_2_8.txt,100,beam_search_glcs,h8,1,0.0000,True
sigma-2,mglcs_10_100_2_8.txt,100,imbs_glcs,h8,3,0.0315,True
sigma-2,mglcs_10_100_2_8.txt,500,beam_search_glcs,h8,1,0.0008,True
sigma-2,mglcs_10_100_2_8.txt,500,imbs_glcs,h8,3,0.0180,True
sigma-2,mglcs_10_100_2_8.txt,10000,beam_search_glcs,h8,1,0.0017,True
sigma-2,mglcs_10_100_2_9.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,1,imbs_glcs,h1,4,0.0059,True
sigma-2,mglcs_10_100_2_9.txt,5,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,5,imbs_glcs,h1,7,0.0404,True
sigma-2,mglcs_10_100_2_9.txt,10,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,10,imbs_glcs,h1,4,0.1279,True
sigma-2,mglcs_10_100_2_9.txt,20,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,20,imbs_glcs,h1,4,0.1358,True
sigma-2,mglcs_10_100_2_9.txt,50,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,50,imbs_glcs,h1,4,0.1327,True
sigma-2,mglcs_10_100_2_9.txt,100,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,100,imbs_glcs,h1,3,0.0181,True
sigma-2,mglcs_10_100_2_9.txt,500,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,500,imbs_glcs,h1,3,0.0168,True
sigma-2,mglcs_10_100_2_9.txt,10000,beam_search_glcs,h1,1,0.0005,True
sigma-2,mglcs_10_100_2_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,1,imbs_glcs,h2,5,0.0067,True
sigma-2,mglcs_10_100_2_9.txt,5,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,5,imbs_glcs,h2,5,0.0385,True
sigma-2,mglcs_10_100_2_9.txt,10,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,10,imbs_glcs,h2,4,0.1292,True
sigma-2,mglcs_10_100_2_9.txt,20,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,20,imbs_glcs,h2,4,0.1300,True
sigma-2,mglcs_10_100_2_9.txt,50,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,50,imbs_glcs,h2,4,0.1238,True
sigma-2,mglcs_10_100_2_9.txt,100,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,100,imbs_glcs,h2,3,0.0291,True
sigma-2,mglcs_10_100_2_9.txt,500,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,500,imbs_glcs,h2,3,0.0162,True
sigma-2,mglcs_10_100_2_9.txt,10000,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,1,imbs_glcs,h5,5,0.0078,True
sigma-2,mglcs_10_100_2_9.txt,5,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,5,imbs_glcs,h5,7,0.0371,True
sigma-2,mglcs_10_100_2_9.txt,10,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,10,imbs_glcs,h5,4,0.1405,True
sigma-2,mglcs_10_100_2_9.txt,20,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,20,imbs_glcs,h5,4,0.1332,True
sigma-2,mglcs_10_100_2_9.txt,50,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,50,imbs_glcs,h5,4,0.1356,True
sigma-2,mglcs_10_100_2_9.txt,100,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,100,imbs_glcs,h5,3,0.0230,True
sigma-2,mglcs_10_100_2_9.txt,500,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,500,imbs_glcs,h5,3,0.0187,True
sigma-2,mglcs_10_100_2_9.txt,10000,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_10_100_2_9.txt,1,beam_search_glcs,h8,1,0.0034,True
sigma-2,mglcs_10_100_2_9.txt,1,imbs_glcs,h8,3,0.0070,True
sigma-2,mglcs_10_100_2_9.txt,5,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_9.txt,5,imbs_glcs,h8,5,0.0355,True
sigma-2,mglcs_10_100_2_9.txt,10,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_10_100_2_9.txt,10,imbs_glcs,h8,4,0.1400,True
sigma-2,mglcs_10_100_2_9.txt,20,beam_search_glcs,h8,1,0.0012,True
sigma-2,mglcs_10_100_2_9.txt,20,imbs_glcs,h8,4,0.1381,True
sigma-2,mglcs_10_100_2_9.txt,50,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_10_100_2_9.txt,50,imbs_glcs,h8,4,0.1395,True
sigma-2,mglcs_10_100_2_9.txt,100,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_10_100_2_9.txt,100,imbs_glcs,h8,3,0.0177,True
sigma-2,mglcs_10_100_2_9.txt,500,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_100_2_9.txt,500,imbs_glcs,h8,3,0.0179,True
sigma-2,mglcs_10_100_2_9.txt,10000,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_10_200_2_0.txt,1,beam_search_glcs,h1,3,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,1,imbs_glcs,h1,4,0.0170,True
sigma-2,mglcs_10_200_2_0.txt,5,beam_search_glcs,h1,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,5,imbs_glcs,h1,6,0.0925,True
sigma-2,mglcs_10_200_2_0.txt,10,beam_search_glcs,h1,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,10,imbs_glcs,h1,5,0.2242,True
sigma-2,mglcs_10_200_2_0.txt,20,beam_search_glcs,h1,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,20,imbs_glcs,h1,5,0.2401,True
sigma-2,mglcs_10_200_2_0.txt,50,beam_search_glcs,h1,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,50,imbs_glcs,h1,5,0.2306,True
sigma-2,mglcs_10_200_2_0.txt,100,beam_search_glcs,h1,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,100,imbs_glcs,h1,5,0.0327,True
sigma-2,mglcs_10_200_2_0.txt,500,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_10_200_2_0.txt,500,imbs_glcs,h1,5,0.0320,True
sigma-2,mglcs_10_200_2_0.txt,10000,beam_search_glcs,h1,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,1,beam_search_glcs,h2,1,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,1,imbs_glcs,h2,3,0.0163,True
sigma-2,mglcs_10_200_2_0.txt,5,beam_search_glcs,h2,4,0.0011,True
sigma-2,mglcs_10_200_2_0.txt,5,imbs_glcs,h2,6,0.0940,True
sigma-2,mglcs_10_200_2_0.txt,10,beam_search_glcs,h2,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,10,imbs_glcs,h2,5,0.2292,True
sigma-2,mglcs_10_200_2_0.txt,20,beam_search_glcs,h2,4,0.0010,True
sigma-2,mglcs_10_200_2_0.txt,20,imbs_glcs,h2,5,0.2416,True
