sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-4,mglcs_3_200_4_6.txt,10,h2,38,0.0155,True
sigma-4,mglcs_3_200_4_6.txt,10,h3,37,0.0129,True
sigma-4,mglcs_3_200_4_6.txt,10,h4,37,0.0153,True
sigma-4,mglcs_3_200_4_6.txt,10,h5,36,0.0255,True
sigma-4,mglcs_3_200_4_6.txt,10,h6,51,0.0115,True
sigma-4,mglcs_3_200_4_6.txt,10,h7,38,0.0161,True
sigma-4,mglcs_3_200_4_6.txt,10,h8,35,0.0246,True
sigma-4,mglcs_3_200_4_7.txt,10,h1,88,0.0155,True
sigma-4,mglcs_3_200_4_7.txt,10,h2,73,0.0225,True
sigma-4,mglcs_3_200_4_7.txt,10,h3,81,0.0185,True
sigma-4,mglcs_3_200_4_7.txt,10,h4,85,0.0172,True
sigma-4,mglcs_3_200_4_7.txt,10,h5,97,0.0325,True
sigma-4,mglcs_3_200_4_7.txt,10,h6,95,0.017,True
sigma-4,mglcs_3_200_4_7.txt,10,h7,100,0.0209,True
sigma-4,mglcs_3_200_4_7.txt,10,h8,82,0.023,True
sigma-4,mglcs_3_200_4_8.txt,10,h1,40,0.015,True
sigma-4,mglcs_3_200_4_8.txt,10,h2,95,0.0197,True
sigma-4,mglcs_3_200_4_8.txt,10,h3,47,0.0145,True
sigma-4,mglcs_3_200_4_8.txt,10,h4,32,0.0176,True
sigma-4,mglcs_3_200_4_8.txt,10,h5,51,0.0336,True
sigma-4,mglcs_3_200_4_8.txt,10,h6,50,0.0186,True
sigma-4,mglcs_3_200_4_8.txt,10,h7,50,0.0249,True
sigma-4,mglcs_3_200_4_8.txt,10,h8,35,0.0271,True
sigma-4,mglcs_3_200_4_9.txt,10,h1,67,0.0186,True
sigma-4,mglcs_3_200_4_9.txt,10,h2,59,0.0197,True
sigma-4,mglcs_3_200_4_9.txt,10,h3,57,0.0196,True
sigma-4,mglcs_3_200_4_9.txt,10,h4,59,0.0176,True
sigma-4,mglcs_3_200_4_9.txt,10,h5,64,0.032,True
sigma-4,mglcs_3_200_4_9.txt,10,h6,42,0.0183,True
sigma-4,mglcs_3_200_4_9.txt,10,h7,60,0.0196,True
sigma-4,mglcs_3_200_4_9.txt,10,h8,57,0.0235,True
sigma-4,mglcs_3_50_4_0.txt,10,h1,20,0.002,True
sigma-4,mglcs_3_50_4_0.txt,10,h2,23,0.002,True
sigma-4,mglcs_3_50_4_0.txt,10,h3,18,0.001,True
sigma-4,mglcs_3_50_4_0.txt,10,h4,18,0.002,True
sigma-4,mglcs_3_50_4_0.txt,10,h5,23,0.0045,True
sigma-4,mglcs_3_50_4_0.txt,10,h6,23,0.002,True
sigma-4,mglcs_3_50_4_0.txt,10,h7,23,0.002,True
sigma-4,mglcs_3_50_4_0.txt,10,h8,20,0.002,True
sigma-4,mglcs_3_50_4_1.txt,10,h1,19,0.002,True
sigma-4,mglcs_3_50_4_1.txt,10,h2,21,0.002,True
sigma-4,mglcs_3_50_4_1.txt,10,h3,16,0.0015,True
sigma-4,mglcs_3_50_4_1.txt,10,h4,18,0.003,True
sigma-4,mglcs_3_50_4_1.txt,10,h5,24,0.004,True
sigma-4,mglcs_3_50_4_1.txt,10,h6,18,0.002,True
sigma-4,mglcs_3_50_4_1.txt,10,h7,21,0.0021,True
sigma-4,mglcs_3_50_4_1.txt,10,h8,16,0.002,True
sigma-4,mglcs_3_50_4_2.txt,10,h1,12,0.0021,True
sigma-4,mglcs_3_50_4_2.txt,10,h2,12,0.002,True
sigma-4,mglcs_3_50_4_2.txt,10,h3,12,0.002,True
sigma-4,mglcs_3_50_4_2.txt,10,h4,12,0.002,True
sigma-4,mglcs_3_50_4_2.txt,10,h5,12,0.0035,True
sigma-4,mglcs_3_50_4_2.txt,10,h6,12,0.001,True
sigma-4,mglcs_3_50_4_2.txt,10,h7,12,0.002,True
sigma-4,mglcs_3_50_4_2.txt,10,h8,12,0.003,True
sigma-4,mglcs_3_50_4_3.txt,10,h1,20,0.002,True
sigma-4,mglcs_3_50_4_3.txt,10,h2,21,0.002,True
sigma-4,mglcs_3_50_4_3.txt,10,h3,22,0.003,True
sigma-4,mglcs_3_50_4_3.txt,10,h4,20,0.0025,True
sigma-4,mglcs_3_50_4_3.txt,10,h5,23,0.004,True
sigma-4,mglcs_3_50_4_3.txt,10,h6,22,0.0035,True
sigma-4,mglcs_3_50_4_3.txt,10,h7,23,0.003,True
sigma-4,mglcs_3_50_4_3.txt,10,h8,18,0.003,True
sigma-4,mglcs_3_50_4_4.txt,10,h1,18,0.001,True
sigma-4,mglcs_3_50_4_4.txt,10,h2,21,0.003,True
sigma-4,mglcs_3_50_4_4.txt,10,h3,19,0.0025,True
sigma-4,mglcs_3_50_4_4.txt,10,h4,19,0.002,True
sigma-4,mglcs_3_50_4_4.txt,10,h5,21,0.005,True
sigma-4,mglcs_3_50_4_4.txt,10,h6,19,0.002,True
sigma-4,mglcs_3_50_4_4.txt,10,h7,21,0.0023,True
sigma-4,mglcs_3_50_4_4.txt,10,h8,15,0.0025,True
sigma-4,mglcs_3_50_4_5.txt,10,h1,20,0.0021,True
sigma-4,mglcs_3_50_4_5.txt,10,h2,13,0.002,True
sigma-4,mglcs_3_50_4_5.txt,10,h3,12,0.002,True
sigma-4,mglcs_3_50_4_5.txt,10,h4,20,0.002,True
sigma-4,mglcs_3_50_4_5.txt,10,h5,13,0.0042,True
sigma-4,mglcs_3_50_4_5.txt,10,h6,20,0.002,True
sigma-4,mglcs_3_50_4_5.txt,10,h7,13,0.002,True
sigma-4,mglcs_3_50_4_5.txt,10,h8,19,0.003,True
sigma-4,mglcs_3_50_4_6.txt,10,h1,21,0.002,True
sigma-4,mglcs_3_50_4_6.txt,10,h2,22,0.003,True
sigma-4,mglcs_3_50_4_6.txt,10,h3,21,0.0025,True
sigma-4,mglcs_3_50_4_6.txt,10,h4,19,0.002,True
sigma-4,mglcs_3_50_4_6.txt,10,h5,25,0.005,True
sigma-4,mglcs_3_50_4_6.txt,10,h6,23,0.0025,True
sigma-4,mglcs_3_50_4_6.txt,10,h7,13,0.003,True
sigma-4,mglcs_3_50_4_6.txt,10,h8,18,0.002,True
sigma-4,mglcs_3_50_4_7.txt,10,h1,19,0.002,True
sigma-4,mglcs_3_50_4_7.txt,10,h2,21,0.003,True
sigma-4,mglcs_3_50_4_7.txt,10,h3,15,0.001,True
sigma-4,mglcs_3_50_4_7.txt,10,h4,20,0.0033,True
sigma-4,mglcs_3_50_4_7.txt,10,h5,21,0.004,True
sigma-4,mglcs_3_50_4_7.txt,10,h6,18,0.002,True
sigma-4,mglcs_3_50_4_7.txt,10,h7,21,0.0025,True
sigma-4,mglcs_3_50_4_7.txt,10,h8,16,0.003,True
sigma-4,mglcs_3_50_4_8.txt,10,h1,19,0.0015,True
sigma-4,mglcs_3_50_4_8.txt,10,h2,23,0.003,True
sigma-4,mglcs_3_50_4_8.txt,10,h3,22,0.002,True
sigma-4,mglcs_3_50_4_8.txt,10,h4,22,0.003,True
sigma-4,mglcs_3_50_4_8.txt,10,h5,23,0.0045,True
sigma-4,mglcs_3_50_4_8.txt,10,h6,22,0.0025,True
sigma-4,mglcs_3_50_4_8.txt,10,h7,23,0.003,True
sigma-4,mglcs_3_50_4_8.txt,10,h8,18,0.0025,True
sigma-4,mglcs_3_50_4_9.txt,10,h1,19,0.002,True
sigma-4,mglcs_3_50_4_9.txt,10,h2,23,0.0015,True
sigma-4,mglcs_3_50_4_9.txt,10,h3,20,0.002,True
sigma-4,mglcs_3_50_4_9.txt,10,h4,22,0.003,True
sigma-4,mglcs_3_50_4_9.txt,10,h5,22,0.004,True
sigma-4,mglcs_3_50_4_9.txt,10,h6,22,0.0025,True
sigma-4,mglcs_3_50_4_9.txt,10,h7,23,0.002,True
sigma-4,mglcs_3_50_4_9.txt,10,h8,19,0.003,True
sigma-4,mglcs_5_100_4_0.txt,10,h1,13,0.003,True
sigma-4,mglcs_5_100_4_0.txt,10,h2,13,0.0021,True
sigma-4,mglcs_5_100_4_0.txt,10,h3,13,0.0035,True
sigma-4,mglcs_5_100_4_0.txt,10,h4,13,0.002,True
sigma-4,mglcs_5_100_4_0.txt,10,h5,13,0.004,True
sigma-4,mglcs_5_100_4_0.txt,10,h6,13,0.0025,True
sigma-4,mglcs_5_100_4_0.txt,10,h7,13,0.003,True
sigma-4,mglcs_5_100_4_0.txt,10,h8,13,0.007,True
sigma-4,mglcs_5_100_4_1.txt,10,h1,8,0.002,True
sigma-4,mglcs_5_100_4_1.txt,10,h2,8,0.0025,True
sigma-4,mglcs_5_100_4_1.txt,10,h3,8,0.002,True
sigma-4,mglcs_5_100_4_1.txt,10,h4,8,0.002,True
sigma-4,mglcs_5_100_4_1.txt,10,h5,8,0.003,True
sigma-4,mglcs_5_100_4_1.txt,10,h6,8,0.002,True
sigma-4,mglcs_5_100_4_1.txt,10,h7,8,0.0023,True
sigma-4,mglcs_5_100_4_1.txt,10,h8,8,0.007,True
sigma-4,mglcs_5_100_4_2.txt,10,h1,4,0.002,True
sigma-4,mglcs_5_100_4_2.txt,10,h2,8,0.0025,True
sigma-4,mglcs_5_100_4_2.txt,10,h3,8,0.003,True
sigma-4,mglcs_5_100_4_2.txt,10,h4,5,0.003,True
sigma-4,mglcs_5_100_4_2.txt,10,h5,4,0.004,True
sigma-4,mglcs_5_100_4_2.txt,10,h6,7,0.0025,True
sigma-4,mglcs_5_100_4_2.txt,10,h7,8,0.002,True
sigma-4,mglcs_5_100_4_2.txt,10,h8,8,0.0095,True
sigma-4,mglcs_5_100_4_3.txt,10,h1,9,0.003,True
sigma-4,mglcs_5_100_4_3.txt,10,h2,9,0.004,True
sigma-4,mglcs_5_100_4_3.txt,10,h3,9,0.0041,True
sigma-4,mglcs_5_100_4_3.txt,10,h4,9,0.004,True
sigma-4,mglcs_5_100_4_3.txt,10,h5,9,0.0055,True
sigma-4,mglcs_5_100_4_3.txt,10,h6,9,0.004,True
sigma-4,mglcs_5_100_4_3.txt,10,h7,9,0.003,True
sigma-4,mglcs_5_100_4_3.txt,10,h8,9,0.0085,True
sigma-4,mglcs_5_100_4_4.txt,10,h1,9,0.002,True
sigma-4,mglcs_5_100_4_4.txt,10,h2,9,0.002,True
sigma-4,mglcs_5_100_4_4.txt,10,h3,9,0.0025,True
sigma-4,mglcs_5_100_4_4.txt,10,h4,9,0.002,True
sigma-4,mglcs_5_100_4_4.txt,10,h5,9,0.004,True
sigma-4,mglcs_5_100_4_4.txt,10,h6,9,0.002,True
sigma-4,mglcs_5_100_4_4.txt,10,h7,9,0.0015,True
sigma-4,mglcs_5_100_4_4.txt,10,h8,9,0.0076,True
sigma-4,mglcs_5_100_4_5.txt,10,h1,11,0.0045,True
sigma-4,mglcs_5_100_4_5.txt,10,h2,12,0.005,True
sigma-4,mglcs_5_100_4_5.txt,10,h3,12,0.0051,True
sigma-4,mglcs_5_100_4_5.txt,10,h4,12,0.005,True
sigma-4,mglcs_5_100_4_5.txt,10,h5,12,0.0083,True
sigma-4,mglcs_5_100_4_5.txt,10,h6,12,0.004,True
sigma-4,mglcs_5_100_4_5.txt,10,h7,12,0.0055,True
sigma-4,mglcs_5_100_4_5.txt,10,h8,12,0.0085,True
sigma-4,mglcs_5_100_4_6.txt,10,h1,16,0.0031,True
sigma-4,mglcs_5_100_4_6.txt,10,h2,16,0.004,True
sigma-4,mglcs_5_100_4_6.txt,10,h3,16,0.003,True
sigma-4,mglcs_5_100_4_6.txt,10,h4,10,0.0035,True
sigma-4,mglcs_5_100_4_6.txt,10,h5,13,0.006,True
sigma-4,mglcs_5_100_4_6.txt,10,h6,16,0.0031,True
sigma-4,mglcs_5_100_4_6.txt,10,h7,16,0.003,True
sigma-4,mglcs_5_100_4_6.txt,10,h8,16,0.0065,True
sigma-4,mglcs_5_100_4_7.txt,10,h1,18,0.003,True
sigma-4,mglcs_5_100_4_7.txt,10,h2,18,0.0022,True
sigma-4,mglcs_5_100_4_7.txt,10,h3,18,0.003,True
sigma-4,mglcs_5_100_4_7.txt,10,h4,18,0.003,True
sigma-4,mglcs_5_100_4_7.txt,10,h5,18,0.0041,True
sigma-4,mglcs_5_100_4_7.txt,10,h6,18,0.003,True
sigma-4,mglcs_5_100_4_7.txt,10,h7,18,0.003,True
sigma-4,mglcs_5_100_4_7.txt,10,h8,18,0.0055,True
sigma-4,mglcs_5_100_4_8.txt,10,h1,14,0.003,True
sigma-4,mglcs_5_100_4_8.txt,10,h2,19,0.003,True
sigma-4,mglcs_5_100_4_8.txt,10,h3,19,0.0035,True
sigma-4,mglcs_5_100_4_8.txt,10,h4,18,0.004,True
sigma-4,mglcs_5_100_4_8.txt,10,h5,19,0.0055,True
sigma-4,mglcs_5_100_4_8.txt,10,h6,19,0.003,True
sigma-4,mglcs_5_100_4_8.txt,10,h7,19,0.004,True
sigma-4,mglcs_5_100_4_8.txt,10,h8,13,0.0045,True
sigma-4,mglcs_5_100_4_9.txt,10,h1,13,0.004,True
sigma-4,mglcs_5_100_4_9.txt,10,h2,13,0.003,True
sigma-4,mglcs_5_100_4_9.txt,10,h3,13,0.0025,True
sigma-4,mglcs_5_100_4_9.txt,10,h4,13,0.003,True
sigma-4,mglcs_5_100_4_9.txt,10,h5,13,0.005,True
sigma-4,mglcs_5_100_4_9.txt,10,h6,13,0.0015,True
sigma-4,mglcs_5_100_4_9.txt,10,h7,13,0.002,True
sigma-4,mglcs_5_100_4_9.txt,10,h8,13,0.0065,True
sigma-4,mglcs_5_200_4_0.txt,10,h1,20,0.0105,True
sigma-4,mglcs_5_200_4_0.txt,10,h2,22,0.0157,True
sigma-4,mglcs_5_200_4_0.txt,10,h3,32,0.0132,True
sigma-4,mglcs_5_200_4_0.txt,10,h4,22,0.0115,True
sigma-4,mglcs_5_200_4_0.txt,10,h5,21,0.016,True
sigma-4,mglcs_5_200_4_0.txt,10,h6,22,0.0125,True
sigma-4,mglcs_5_200_4_0.txt,10,h7,22,0.0127,True
sigma-4,mglcs_5_200_4_0.txt,10,h8,14,0.0421,True
sigma-4,mglcs_5_200_4_1.txt,10,h1,15,0.0081,True
sigma-4,mglcs_5_200_4_1.txt,10,h2,15,0.0126,True
sigma-4,mglcs_5_200_4_1.txt,10,h3,15,0.0155,True
sigma-4,mglcs_5_200_4_1.txt,10,h4,10,0.009,True
sigma-4,mglcs_5_200_4_1.txt,10,h5,10,0.0115,True
sigma-4,mglcs_5_200_4_1.txt,10,h6,9,0.0075,True
sigma-4,mglcs_5_200_4_1.txt,10,h7,9,0.0084,True
sigma-4,mglcs_5_200_4_1.txt,10,h8,9,0.0505,True
sigma-4,mglcs_5_200_4_2.txt,10,h1,21,0.0127,True
sigma-4,mglcs_5_200_4_2.txt,10,h2,21,0.011,True
sigma-4,mglcs_5_200_4_2.txt,10,h3,21,0.0115,True
sigma-4,mglcs_5_200_4_2.txt,10,h4,21,0.0125,True
sigma-4,mglcs_5_200_4_2.txt,10,h5,21,0.0173,True
sigma-4,mglcs_5_200_4_2.txt,10,h6,21,0.0115,True
sigma-4,mglcs_5_200_4_2.txt,10,h7,21,0.0111,True
sigma-4,mglcs_5_200_4_2.txt,10,h8,21,0.0315,True
sigma-4,mglcs_5_200_4_3.txt,10,h1,17,0.0075,True
sigma-4,mglcs_5_200_4_3.txt,10,h2,17,0.0065,True
sigma-4,mglcs_5_200_4_3.txt,10,h3,17,0.0065,True
sigma-4,mglcs_5_200_4_3.txt,10,h4,17,0.007,True
sigma-4,mglcs_5_200_4_3.txt,10,h5,17,0.011,True
sigma-4,mglcs_5_200_4_3.txt,10,h6,17,0.008,True
sigma-4,mglcs_5_200_4_3.txt,10,h7,17,0.0085,True
sigma-4,mglcs_5_200_4_3.txt,10,h8,17,0.0406,True
sigma-4,mglcs_5_200_4_4.txt,10,h1,20,0.0135,True
sigma-4,mglcs_5_200_4_4.txt,10,h2,22,0.013,True
sigma-4,mglcs_5_200_4_4.txt,10,h3,17,0.0135,True
sigma-4,mglcs_5_200_4_4.txt,10,h4,20,0.0145,True
sigma-4,mglcs_5_200_4_4.txt,10,h5,19,0.0229,True
sigma-4,mglcs_5_200_4_4.txt,10,h6,20,0.015,True
sigma-4,mglcs_5_200_4_4.txt,10,h7,16,0.0177,True
sigma-4,mglcs_5_200_4_4.txt,10,h8,20,0.0375,True
sigma-4,mglcs_5_200_4_5.txt,10,h1,15,0.0115,True
sigma-4,mglcs_5_200_4_5.txt,10,h2,15,0.012,True
sigma-4,mglcs_5_200_4_5.txt,10,h3,14,0.013,True
sigma-4,mglcs_5_200_4_5.txt,10,h4,18,0.0132,True
sigma-4,mglcs_5_200_4_5.txt,10,h5,15,0.018,True
sigma-4,mglcs_5_200_4_5.txt,10,h6,15,0.0125,True
sigma-4,mglcs_5_200_4_5.txt,10,h7,15,0.012,True
sigma-4,mglcs_5_200_4_5.txt,10,h8,12,0.0466,True
sigma-4,mglcs_5_200_4_6.txt,10,h1,18,0.0095,True
sigma-4,mglcs_5_200_4_6.txt,10,h2,15,0.0125,True
sigma-4,mglcs_5_200_4_6.txt,10,h3,13,0.0125,True
sigma-4,mglcs_5_200_4_6.txt,10,h4,12,0.0139,True
sigma-4,mglcs_5_200_4_6.txt,10,h5,12,0.0161,True
sigma-4,mglcs_5_200_4_6.txt,10,h6,15,0.0119,True
sigma-4,mglcs_5_200_4_6.txt,10,h7,16,0.012,True
sigma-4,mglcs_5_200_4_6.txt,10,h8,16,0.0371,True
sigma-4,mglcs_5_200_4_7.txt,10,h1,12,0.0105,True
sigma-4,mglcs_5_200_4_7.txt,10,h2,18,0.0136,True
sigma-4,mglcs_5_200_4_7.txt,10,h3,12,0.0095,True
sigma-4,mglcs_5_200_4_7.txt,10,h4,12,0.0085,True
sigma-4,mglcs_5_200_4_7.txt,10,h5,18,0.0156,True
sigma-4,mglcs_5_200_4_7.txt,10,h6,12,0.0085,True
sigma-4,mglcs_5_200_4_7.txt,10,h7,15,0.0135,True
sigma-4,mglcs_5_200_4_7.txt,10,h8,12,0.038,True
sigma-4,mglcs_5_200_4_8.txt,10,h1,9,0.0077,True
sigma-4,mglcs_5_200_4_8.txt,10,h2,9,0.0095,True
sigma-4,mglcs_5_200_4_8.txt,10,h3,9,0.0075,True
sigma-4,mglcs_5_200_4_8.txt,10,h4,14,0.0095,True
sigma-4,mglcs_5_200_4_8.txt,10,h5,9,0.0134,True
sigma-4,mglcs_5_200_4_8.txt,10,h6,14,0.007,True
sigma-4,mglcs_5_200_4_8.txt,10,h7,14,0.0095,True
sigma-4,mglcs_5_200_4_8.txt,10,h8,9,0.0292,True
sigma-4,mglcs_5_200_4_9.txt,10,h1,13,0.0095,True
sigma-4,mglcs_5_200_4_9.txt,10,h2,16,0.0075,True
sigma-4,mglcs_5_200_4_9.txt,10,h3,13,0.0086,True
sigma-4,mglcs_5_200_4_9.txt,10,h4,13,0.009,True
sigma-4,mglcs_5_200_4_9.txt,10,h5,13,0.0115,True
sigma-4,mglcs_5_200_4_9.txt,10,h6,13,0.0075,True
sigma-4,mglcs_5_200_4_9.txt,10,h7,16,0.008,True
sigma-4,mglcs_5_200_4_9.txt,10,h8,12,0.0396,True
sigma-4,mglcs_5_50_4_0.txt,10,h1,11,0.002,True
sigma-4,mglcs_5_50_4_0.txt,10,h2,11,0.002,True
sigma-4,mglcs_5_50_4_0.txt,10,h3,11,0.0015,True
sigma-4,mglcs_5_50_4_0.txt,10,h4,11,0.0025,True
sigma-4,mglcs_5_50_4_0.txt,10,h5,11,0.0031,True
sigma-4,mglcs_5_50_4_0.txt,10,h6,11,0.0016,True
sigma-4,mglcs_5_50_4_0.txt,10,h7,11,0.0021,True
sigma-4,mglcs_5_50_4_0.txt,10,h8,11,0.0016,True
sigma-4,mglcs_5_50_4_1.txt,10,h1,15,0.0016,True
sigma-4,mglcs_5_50_4_1.txt,10,h2,15,0.0026,True
sigma-4,mglcs_5_50_4_1.txt,10,h3,15,0.0021,True
sigma-4,mglcs_5_50_4_1.txt,10,h4,15,0.0026,True
sigma-4,mglcs_5_50_4_1.txt,10,h5,15,0.0042,True
sigma-4,mglcs_5_50_4_1.txt,10,h6,15,0.0021,True
sigma-4,mglcs_5_50_4_1.txt,10,h7,15,0.0021,True
sigma-4,mglcs_5_50_4_1.txt,10,h8,15,0.003,True
sigma-4,mglcs_5_50_4_2.txt,10,h1,10,0.0021,True
sigma-4,mglcs_5_50_4_2.txt,10,h2,10,0.0022,True
sigma-4,mglcs_5_50_4_2.txt,10,h3,10,0.0021,True
sigma-4,mglcs_5_50_4_2.txt,10,h4,10,0.0026,True
sigma-4,mglcs_5_50_4_2.txt,10,h5,10,0.0032,True
sigma-4,mglcs_5_50_4_2.txt,10,h6,10,0.0016,True
sigma-4,mglcs_5_50_4_2.txt,10,h7,10,0.0021,True
sigma-4,mglcs_5_50_4_2.txt,10,h8,10,0.0032,True
sigma-4,mglcs_5_50_4_3.txt,10,h1,8,0.0016,True
sigma-4,mglcs_5_50_4_3.txt,10,h2,8,0.001,True
sigma-4,mglcs_5_50_4_3.txt,10,h3,8,0.001,True
sigma-4,mglcs_5_50_4_3.txt,10,h4,8,0.001,True
sigma-4,mglcs_5_50_4_3.txt,10,h5,8,0.0027,True
sigma-4,mglcs_5_50_4_3.txt,10,h6,8,0.001,True
sigma-4,mglcs_5_50_4_3.txt,10,h7,8,0.001,True
sigma-4,mglcs_5_50_4_3.txt,10,h8,8,0.002,True
sigma-4,mglcs_5_50_4_4.txt,10,h1,14,0.0021,True
sigma-4,mglcs_5_50_4_4.txt,10,h2,15,0.0027,True
sigma-4,mglcs_5_50_4_4.txt,10,h3,15,0.0015,True
sigma-4,mglcs_5_50_4_4.txt,10,h4,17,0.002,True
sigma-4,mglcs_5_50_4_4.txt,10,h5,17,0.0033,True
sigma-4,mglcs_5_50_4_4.txt,10,h6,15,0.003,True
sigma-4,mglcs_5_50_4_4.txt,10,h7,15,0.001,True
sigma-4,mglcs_5_50_4_4.txt,10,h8,12,0.0033,True
sigma-4,mglcs_5_50_4_5.txt,10,h1,10,0.001,True
sigma-4,mglcs_5_50_4_5.txt,10,h2,10,0.001,True
sigma-4,mglcs_5_50_4_5.txt,10,h3,10,0.001,True
sigma-4,mglcs_5_50_4_5.txt,10,h4,10,0.001,True
sigma-4,mglcs_5_50_4_5.txt,10,h5,10,0.0015,True
sigma-4,mglcs_5_50_4_5.txt,10,h6,10,0.001,True
sigma-4,mglcs_5_50_4_5.txt,10,h7,10,0.001,True
sigma-4,mglcs_5_50_4_5.txt,10,h8,10,0.002,True
sigma-4,mglcs_5_50_4_6.txt,10,h1,6,0.0015,True
sigma-4,mglcs_5_50_4_6.txt,10,h2,10,0.001,True
sigma-4,mglcs_5_50_4_6.txt,10,h3,6,0.001,True
sigma-4,mglcs_5_50_4_6.txt,10,h4,6,0.001,True
sigma-4,mglcs_5_50_4_6.txt,10,h5,10,0.002,True
sigma-4,mglcs_5_50_4_6.txt,10,h6,6,0.001,True
sigma-4,mglcs_5_50_4_6.txt,10,h7,10,0.001,True
sigma-4,mglcs_5_50_4_6.txt,10,h8,5,0.0025,True
sigma-4,mglcs_5_50_4_7.txt,10,h1,5,0.001,True
sigma-4,mglcs_5_50_4_7.txt,10,h2,5,0.001,True
sigma-4,mglcs_5_50_4_7.txt,10,h3,5,0.001,True
sigma-4,mglcs_5_50_4_7.txt,10,h4,5,0.0005,True
sigma-4,mglcs_5_50_4_7.txt,10,h5,5,0.001,True
sigma-4,mglcs_5_50_4_7.txt,10,h6,5,0.001,True
sigma-4,mglcs_5_50_4_7.txt,10,h7,5,0.001,True
sigma-4,mglcs_5_50_4_7.txt,10,h8,5,0.003,True
sigma-4,mglcs_5_50_4_8.txt,10,h1,7,0.001,True
sigma-4,mglcs_5_50_4_8.txt,10,h2,7,0.002,True
sigma-4,mglcs_5_50_4_8.txt,10,h3,7,0.001,True
sigma-4,mglcs_5_50_4_8.txt,10,h4,7,0.002,True
sigma-4,mglcs_5_50_4_8.txt,10,h5,7,0.0015,True
sigma-4,mglcs_5_50_4_8.txt,10,h6,7,0.002,True
sigma-4,mglcs_5_50_4_8.txt,10,h7,7,0.001,True
sigma-4,mglcs_5_50_4_8.txt,10,h8,7,0.003,True
sigma-4,mglcs_5_50_4_9.txt,10,h1,8,0.002,True
sigma-4,mglcs_5_50_4_9.txt,10,h2,9,0.001,True
sigma-4,mglcs_5_50_4_9.txt,10,h3,8,0.001,True
sigma-4,mglcs_5_50_4_9.txt,10,h4,9,0.002,True
sigma-4,mglcs_5_50_4_9.txt,10,h5,9,0.0025,True
sigma-4,mglcs_5_50_4_9.txt,10,h6,8,0.001,True
sigma-4,mglcs_5_50_4_9.txt,10,h7,9,0.002,True
sigma-4,mglcs_5_50_4_9.txt,10,h8,9,0.003,True
