beam_width,heuristic,imbs_iters,num_roots,file,time,quality,feasible
5000,h2,100,10,mglcs_5_100_4_4.txt.out,0.0728309,21,YES
5000,h2,100,10,mglcs_5_100_4_5.txt.out,0.0271083,26,YES
5000,h2,100,10,mglcs_5_100_4_6.txt.out,0.0449,24,YES
5000,h2,100,10,mglcs_5_100_4_7.txt.out,0.0556819,25,YES
5000,h2,100,10,mglcs_5_100_4_8.txt.out,0.0934022,35,YES
5000,h2,100,10,mglcs_5_100_4_9.txt.out,0.0192748,16,YES
5000,h2,100,10,mglcs_5_200_2_0.txt.out,0.0184532,23,YES
5000,h2,100,10,mglcs_5_200_2_1.txt.out,0.0102537,27,YES
5000,h2,100,10,mglcs_5_200_2_2.txt.out,0.0209309,21,YES
5000,h2,100,10,mglcs_5_200_2_3.txt.out,0.0321495,33,YES
5000,h2,100,10,mglcs_5_200_2_4.txt.out,0.0449778,28,YES
5000,h2,100,10,mglcs_5_200_2_5.txt.out,0.0111701,20,YES
5000,h2,100,10,mglcs_5_200_2_6.txt.out,0.0238579,32,YES
5000,h2,100,10,mglcs_5_200_2_7.txt.out,0.0365739,30,YES
5000,h2,100,10,mglcs_5_200_2_8.txt.out,0.0163804,23,YES
5000,h2,100,10,mglcs_5_200_2_9.txt.out,0.0282571,29,YES
5000,h2,100,10,mglcs_5_200_4_0.txt.out,0.03318,55,YES
5000,h2,100,10,mglcs_5_200_4_1.txt.out,0.0150892,15,YES
5000,h2,100,10,mglcs_5_200_4_2.txt.out,0.0912724,30,YES
5000,h2,100,10,mglcs_5_200_4_3.txt.out,0.0362536,23,YES
5000,h2,100,10,mglcs_5_200_4_4.txt.out,0.0661455,25,YES
5000,h2,100,10,mglcs_5_200_4_5.txt.out,0.0361487,30,YES
5000,h2,100,10,mglcs_5_200_4_6.txt.out,0.0641876,34,YES
5000,h2,100,10,mglcs_5_200_4_7.txt.out,0.0212553,24,YES
5000,h2,100,10,mglcs_5_200_4_8.txt.out,0.0715181,31,YES
5000,h2,100,10,mglcs_5_200_4_9.txt.out,0.039742,29,YES
5000,h2,100,10,mglcs_5_500_2_0.txt.out,0.0638767,49,YES
5000,h2,100,10,mglcs_5_500_2_1.txt.out,0.0196768,28,YES
5000,h2,100,10,mglcs_5_500_2_2.txt.out,0.0272907,22,YES
5000,h2,100,10,mglcs_5_500_2_3.txt.out,0.0171504,23,YES
5000,h2,100,10,mglcs_5_500_2_4.txt.out,0.0115201,16,YES
5000,h2,100,10,mglcs_5_500_2_5.txt.out,0.0371516,32,YES
5000,h2,100,10,mglcs_5_500_2_6.txt.out,0.014899,26,YES
5000,h2,100,10,mglcs_5_500_2_7.txt.out,0.0468851,34,YES
5000,h2,100,10,mglcs_5_500_2_8.txt.out,0.0261695,25,YES
5000,h2,100,10,mglcs_5_500_2_9.txt.out,0.0129875,24,YES
5000,h2,100,10,mglcs_5_500_4_0.txt.out,0.0283392,19,YES
5000,h2,100,10,mglcs_5_500_4_1.txt.out,0.0314052,40,YES
5000,h2,100,10,mglcs_5_500_4_2.txt.out,0.0264175,20,YES
5000,h2,100,10,mglcs_5_500_4_3.txt.out,0.0240806,17,YES
5000,h2,100,10,mglcs_5_500_4_4.txt.out,0.0139209,16,YES
5000,h2,100,10,mglcs_5_500_4_5.txt.out,0.0438403,31,YES
5000,h2,100,10,mglcs_5_500_4_6.txt.out,0.0270633,26,YES
5000,h2,100,10,mglcs_5_500_4_7.txt.out,0.096519,35,YES
5000,h2,100,10,mglcs_5_500_4_8.txt.out,0.035204,30,YES
5000,h2,100,10,mglcs_5_500_4_9.txt.out,0.0678229,35,YES
5000,h2,100,10,mglcs_5_50_2_0.txt.out,0.0307081,28,YES
5000,h2,100,10,mglcs_5_50_2_1.txt.out,0.0189155,24,YES
5000,h2,100,10,mglcs_5_50_2_2.txt.out,0.0104328,19,YES
5000,h2,100,10,mglcs_5_50_2_3.txt.out,0.00953113,15,YES
5000,h2,100,10,mglcs_5_50_2_4.txt.out,0.0161347,24,YES
5000,h2,100,10,mglcs_5_50_2_5.txt.out,0.010822,17,YES
5000,h2,100,10,mglcs_5_50_2_6.txt.out,0.0140827,16,YES
5000,h2,100,10,mglcs_5_50_2_7.txt.out,0.0123226,20,YES
5000,h2,100,10,mglcs_5_50_2_8.txt.out,0.0177262,20,YES
5000,h2,100,10,mglcs_5_50_2_9.txt.out,0.0118643,17,YES
5000,h2,100,10,mglcs_5_50_4_0.txt.out,0.0122305,16,YES
5000,h2,100,10,mglcs_5_50_4_1.txt.out,0.0184954,15,YES
5000,h2,100,10,mglcs_5_50_4_2.txt.out,0.0150208,16,YES
5000,h2,100,10,mglcs_5_50_4_3.txt.out,0.0227563,17,YES
5000,h2,100,10,mglcs_5_50_4_4.txt.out,0.069246,19,YES
5000,h2,100,10,mglcs_5_50_4_5.txt.out,0.0149002,12,YES
5000,h2,100,10,mglcs_5_50_4_6.txt.out,0.027477,14,YES
5000,h2,100,10,mglcs_5_50_4_7.txt.out,0.0174233,13,YES
5000,h2,100,10,mglcs_5_50_4_8.txt.out,0.0139109,11,YES
5000,h2,100,10,mglcs_5_50_4_9.txt.out,0.0238474,20,YES
5000,h2,1,10,mglcs_10_100_2_0.txt.out,2.659e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_1.txt.out,2.206e-05,2,YES
5000,h2,1,10,mglcs_10_100_2_2.txt.out,2.7881e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_3.txt.out,1.9141e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_4.txt.out,1.92e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_5.txt.out,3.148e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_6.txt.out,2.4171e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_7.txt.out,2.669e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_8.txt.out,2.765e-05,1,YES
5000,h2,1,10,mglcs_10_100_2_9.txt.out,2.478e-05,1,YES
5000,h2,1,10,mglcs_10_100_4_0.txt.out,8.5341e-05,2,YES
5000,h2,1,10,mglcs_10_100_4_1.txt.out,9.4811e-05,3,YES
5000,h2,1,10,mglcs_10_100_4_2.txt.out,7.45e-05,3,YES
5000,h2,1,10,mglcs_10_100_4_3.txt.out,4.8951e-05,2,YES
5000,h2,1,10,mglcs_10_100_4_4.txt.out,5.249e-05,1,YES
5000,h2,1,10,mglcs_10_100_4_5.txt.out,0.00010007,4,YES
5000,h2,1,10,mglcs_10_100_4_6.txt.out,6.826e-05,2,YES
5000,h2,1,10,mglcs_10_100_4_7.txt.out,6.658e-05,1,YES
5000,h2,1,10,mglcs_10_100_4_8.txt.out,5.4141e-05,2,YES
5000,h2,1,10,mglcs_10_100_4_9.txt.out,8.0371e-05,2,YES
5000,h2,1,10,mglcs_10_200_2_0.txt.out,4.935e-05,4,YES
5000,h2,1,10,mglcs_10_200_2_1.txt.out,3.677e-05,4,YES
5000,h2,1,10,mglcs_10_200_2_2.txt.out,2.609e-05,3,YES
5000,h2,1,10,mglcs_10_200_2_3.txt.out,3.0021e-05,2,YES
5000,h2,1,10,mglcs_10_200_2_4.txt.out,2.092e-05,2,YES
5000,h2,1,10,mglcs_10_200_2_5.txt.out,2.61e-05,1,YES
5000,h2,1,10,mglcs_10_200_2_6.txt.out,2.246e-05,1,YES
5000,h2,1,10,mglcs_10_200_2_7.txt.out,3.621e-05,4,YES
5000,h2,1,10,mglcs_10_200_2_8.txt.out,2.305e-05,3,YES
5000,h2,1,10,mglcs_10_200_2_9.txt.out,2.09e-05,1,YES
5000,h2,1,10,mglcs_10_200_4_0.txt.out,5.4411e-05,2,YES
5000,h2,1,10,mglcs_10_200_4_1.txt.out,4.995e-05,2,YES
5000,h2,1,10,mglcs_10_200_4_2.txt.out,6.049e-05,2,YES
5000,h2,1,10,mglcs_10_200_4_3.txt.out,6.8031e-05,2,YES
5000,h2,1,10,mglcs_10_200_4_4.txt.out,7.6231e-05,2,YES
5000,h2,1,10,mglcs_10_200_4_5.txt.out,8.943e-05,4,YES
5000,h2,1,10,mglcs_10_200_4_6.txt.out,4.7481e-05,1,YES
5000,h2,1,10,mglcs_10_200_4_7.txt.out,7.3501e-05,1,YES
5000,h2,1,10,mglcs_10_200_4_8.txt.out,6.9881e-05,3,YES
5000,h2,1,10,mglcs_10_200_4_9.txt.out,6.3201e-05,3,YES
5000,h2,1,10,mglcs_10_500_2_0.txt.out,1.87e-05,1,YES
5000,h2,1,10,mglcs_10_500_2_1.txt.out,3.049e-05,4,YES
5000,h2,1,10,mglcs_10_500_2_2.txt.out,2.235e-05,2,YES
5000,h2,1,10,mglcs_10_500_2_3.txt.out,2.126e-05,2,YES
5000,h2,1,10,mglcs_10_500_2_4.txt.out,2.737e-05,1,YES
5000,h2,1,10,mglcs_10_500_2_5.txt.out,2.778e-05,1,YES
5000,h2,1,10,mglcs_10_500_2_6.txt.out,1.845e-05,1,YES
5000,h2,1,10,mglcs_10_500_2_7.txt.out,2.693e-05,1,YES
5000,h2,1,10,mglcs_10_500_2_8.txt.out,3.0451e-05,2,YES
5000,h2,1,10,mglcs_10_500_2_9.txt.out,3.678e-05,3,YES
5000,h2,1,10,mglcs_10_500_4_0.txt.out,8.483e-05,2,YES
5000,h2,1,10,mglcs_10_500_4_1.txt.out,4.608e-05,1,YES
5000,h2,1,10,mglcs_10_500_4_2.txt.out,5.742e-05,1,YES
5000,h2,1,10,mglcs_10_500_4_3.txt.out,6.6231e-05,2,YES
5000,h2,1,10,mglcs_10_500_4_4.txt.out,7.653e-05,2,YES
5000,h2,1,10,mglcs_10_500_4_5.txt.out,7.2111e-05,4,YES
5000,h2,1,10,mglcs_10_500_4_6.txt.out,7.4511e-05,1,YES
5000,h2,1,10,mglcs_10_500_4_7.txt.out,5.484e-05,2,YES
5000,h2,1,10,mglcs_10_500_4_8.txt.out,5.088e-05,2,YES
5000,h2,1,10,mglcs_10_500_4_9.txt.out,6.8111e-05,2,YES
5000,h2,1,10,mglcs_10_50_2_0.txt.out,2.752e-05,1,YES
5000,h2,1,10,mglcs_10_50_2_1.txt.out,3.3321e-05,2,YES
5000,h2,1,10,mglcs_10_50_2_2.txt.out,3.01e-05,2,YES
5000,h2,1,10,mglcs_10_50_2_3.txt.out,2.579e-05,1,YES
5000,h2,1,10,mglcs_10_50_2_4.txt.out,4.243e-05,3,YES
5000,h2,1,10,mglcs_10_50_2_5.txt.out,2.517e-05,1,YES
5000,h2,1,10,mglcs_10_50_2_6.txt.out,2.869e-05,1,YES
5000,h2,1,10,mglcs_10_50_2_7.txt.out,2.926e-05,2,YES
5000,h2,1,10,mglcs_10_50_2_8.txt.out,3.313e-05,3,YES
5000,h2,1,10,mglcs_10_50_2_9.txt.out,2.496e-05,1,YES
5000,h2,1,10,mglcs_10_50_4_0.txt.out,9.4261e-05,2,YES
5000,h2,1,10,mglcs_10_50_4_1.txt.out,4.687e-05,1,YES
5000,h2,1,10,mglcs_10_50_4_2.txt.out,7.843e-05,2,YES
5000,h2,1,10,mglcs_10_50_4_3.txt.out,6.664e-05,1,YES
5000,h2,1,10,mglcs_10_50_4_4.txt.out,8.552e-05,1,YES
5000,h2,1,10,mglcs_10_50_4_5.txt.out,7.1751e-05,2,YES
5000,h2,1,10,mglcs_10_50_4_6.txt.out,8.1531e-05,2,YES
5000,h2,1,10,mglcs_10_50_4_7.txt.out,7.2801e-05,2,YES
5000,h2,1,10,mglcs_10_50_4_8.txt.out,8.401e-05,2,YES
5000,h2,1,10,mglcs_10_50_4_9.txt.out,9.6481e-05,4,YES
5000,h2,1,10,mglcs_2_100_2_0.txt.out,0.185335,71,YES
5000,h2,1,10,mglcs_2_100_2_1.txt.out,7.8171e-05,17,YES
5000,h2,1,10,mglcs_2_100_2_2.txt.out,0.0384715,70,YES
5000,h2,1,10,mglcs_2_100_2_3.txt.out,0.159006,78,YES
5000,h2,1,10,mglcs_2_100_2_4.txt.out,7.545e-05,24,YES
5000,h2,1,10,mglcs_2_100_2_5.txt.out,2.526e-05,3,YES
5000,h2,1,10,mglcs_2_100_2_6.txt.out,0.188636,76,YES
5000,h2,1,10,mglcs_2_100_2_7.txt.out,0.00011007,14,YES
5000,h2,1,10,mglcs_2_100_2_8.txt.out,0.0270252,74,YES
5000,h2,1,10,mglcs_2_100_2_9.txt.out,0.00399089,62,YES
5000,h2,1,10,mglcs_2_100_4_0.txt.out,0.35633,62,YES
5000,h2,1,10,mglcs_2_100_4_1.txt.out,0.338401,61,YES
5000,h2,1,10,mglcs_2_100_4_2.txt.out,0.397583,66,YES
5000,h2,1,10,mglcs_2_100_4_3.txt.out,0.287676,61,YES
5000,h2,1,10,mglcs_2_100_4_4.txt.out,0.334005,62,YES
5000,h2,1,10,mglcs_2_100_4_5.txt.out,0.334197,61,YES
5000,h2,1,10,mglcs_2_100_4_6.txt.out,0.287768,60,YES
5000,h2,1,10,mglcs_2_100_4_7.txt.out,0.366679,63,YES
5000,h2,1,10,mglcs_2_100_4_8.txt.out,0.280958,59,YES
5000,h2,1,10,mglcs_2_100_4_9.txt.out,0.326939,61,YES
5000,h2,1,10,mglcs_2_200_2_0.txt.out,0.262781,87,YES
5000,h2,1,10,mglcs_2_200_2_1.txt.out,0.408003,113,YES
5000,h2,1,10,mglcs_2_200_2_2.txt.out,0.000115611,24,YES
5000,h2,1,10,mglcs_2_200_2_3.txt.out,0.498461,147,YES
5000,h2,1,10,mglcs_2_200_2_4.txt.out,0.68326,160,YES
5000,h2,1,10,mglcs_2_200_2_5.txt.out,1.8261e-05,6,YES
5000,h2,1,10,mglcs_2_200_2_6.txt.out,0.30978,104,YES
5000,h2,1,10,mglcs_2_200_2_7.txt.out,0.525094,155,YES
5000,h2,1,10,mglcs_2_200_2_8.txt.out,0.524045,138,YES
5000,h2,1,10,mglcs_2_200_2_9.txt.out,8.755e-05,12,YES
5000,h2,1,10,mglcs_2_200_4_0.txt.out,0.921713,119,YES
5000,h2,1,10,mglcs_2_200_4_1.txt.out,0.848579,123,YES
5000,h2,1,10,mglcs_2_200_4_2.txt.out,0.925566,122,YES
5000,h2,1,10,mglcs_2_200_4_3.txt.out,0.868107,121,YES
5000,h2,1,10,mglcs_2_200_4_4.txt.out,0.991515,127,YES
5000,h2,1,10,mglcs_2_200_4_5.txt.out,0.177537,37,YES
5000,h2,1,10,mglcs_2_200_4_6.txt.out,0.971341,127,YES
5000,h2,1,10,mglcs_2_200_4_7.txt.out,1.01964,126,YES
5000,h2,1,10,mglcs_2_200_4_8.txt.out,0.850715,117,YES
5000,h2,1,10,mglcs_2_200_4_9.txt.out,0.870489,121,YES
5000,h2,1,10,mglcs_2_500_2_0.txt.out,5.469e-05,5,YES
5000,h2,1,10,mglcs_2_500_2_1.txt.out,0.000793965,40,YES
5000,h2,1,10,mglcs_2_500_2_2.txt.out,2.632e-05,3,YES
5000,h2,1,10,mglcs_2_500_2_3.txt.out,0.227462,88,YES
5000,h2,1,10,mglcs_2_500_2_4.txt.out,0.000167731,26,YES
5000,h2,1,10,mglcs_2_500_2_5.txt.out,0.00118037,29,YES
5000,h2,1,10,mglcs_2_500_2_6.txt.out,0.275266,94,YES
5000,h2,1,10,mglcs_2_500_2_7.txt.out,0.000679424,28,YES
5000,h2,1,10,mglcs_2_500_2_8.txt.out,2.477e-05,2,YES
5000,h2,1,10,mglcs_2_500_2_9.txt.out,0.228184,117,YES
5000,h2,1,10,mglcs_2_500_4_0.txt.out,2.21578,251,YES
5000,h2,1,10,mglcs_2_500_4_1.txt.out,0.840147,124,YES
5000,h2,1,10,mglcs_2_500_4_2.txt.out,0.205596,39,YES
5000,h2,1,10,mglcs_2_500_4_3.txt.out,0.851184,118,YES
5000,h2,1,10,mglcs_2_500_4_4.txt.out,0.820218,107,YES
5000,h2,1,10,mglcs_2_500_4_5.txt.out,2.48705,305,YES
5000,h2,1,10,mglcs_2_500_4_6.txt.out,0.193197,36,YES
5000,h2,1,10,mglcs_2_500_4_7.txt.out,2.37095,301,YES
5000,h2,1,10,mglcs_2_500_4_8.txt.out,2.49377,299,YES
5000,h2,1,10,mglcs_2_500_4_9.txt.out,0.813888,108,YES
5000,h2,1,10,mglcs_2_50_2_0.txt.out,0.000158471,24,YES
5000,h2,1,10,mglcs_2_50_2_1.txt.out,0.00570768,36,YES
5000,h2,1,10,mglcs_2_50_2_2.txt.out,0.00119562,36,YES
5000,h2,1,10,mglcs_2_50_2_3.txt.out,0.00111845,38,YES
5000,h2,1,10,mglcs_2_50_2_4.txt.out,0.000249335,37,YES
5000,h2,1,10,mglcs_2_50_2_5.txt.out,0.00113395,36,YES
5000,h2,1,10,mglcs_2_50_2_6.txt.out,0.00153093,38,YES
5000,h2,1,10,mglcs_2_50_2_7.txt.out,0.00094489,38,YES
5000,h2,1,10,mglcs_2_50_2_8.txt.out,0.000232731,15,YES
5000,h2,1,10,mglcs_2_50_2_9.txt.out,0.00386663,38,YES
5000,h2,1,10,mglcs_2_50_4_0.txt.out,0.0212036,29,YES
5000,h2,1,10,mglcs_2_50_4_1.txt.out,0.120422,31,YES
5000,h2,1,10,mglcs_2_50_4_2.txt.out,0.0742964,31,YES
5000,h2,1,10,mglcs_2_50_4_3.txt.out,0.0916805,30,YES
5000,h2,1,10,mglcs_2_50_4_4.txt.out,0.0269588,32,YES
5000,h2,1,10,mglcs_2_50_4_5.txt.out,0.110675,30,YES
5000,h2,1,10,mglcs_2_50_4_6.txt.out,0.0249793,30,YES
5000,h2,1,10,mglcs_2_50_4_7.txt.out,0.0049447,30,YES
5000,h2,1,10,mglcs_2_50_4_8.txt.out,0.0274512,30,YES
5000,h2,1,10,mglcs_2_50_4_9.txt.out,0.00194335,28,YES
5000,h2,1,10,mglcs_3_100_2_0.txt.out,6.6641e-05,5,YES
5000,h2,1,10,mglcs_3_100_2_1.txt.out,0.00104876,21,YES
5000,h2,1,10,mglcs_3_100_2_2.txt.out,4.619e-05,2,YES
5000,h2,1,10,mglcs_3_100_2_3.txt.out,0.000106861,8,YES
5000,h2,1,10,mglcs_3_100_2_4.txt.out,0.0020503,48,YES
5000,h2,1,10,mglcs_3_100_2_5.txt.out,0.0025166,21,YES
5000,h2,1,10,mglcs_3_100_2_6.txt.out,0.0281362,57,YES
5000,h2,1,10,mglcs_3_100_2_7.txt.out,4.71e-05,2,YES
5000,h2,1,10,mglcs_3_100_2_8.txt.out,6.9691e-05,13,YES
5000,h2,1,10,mglcs_3_100_2_9.txt.out,0.000372133,20,YES
5000,h2,1,10,mglcs_3_100_4_0.txt.out,0.00011603,4,YES
5000,h2,1,10,mglcs_3_100_4_1.txt.out,6.7851e-05,5,YES
5000,h2,1,10,mglcs_3_100_4_2.txt.out,0.265415,48,YES
5000,h2,1,10,mglcs_3_100_4_3.txt.out,0.0142426,27,YES
5000,h2,1,10,mglcs_3_100_4_4.txt.out,0.136825,43,YES
5000,h2,1,10,mglcs_3_100_4_5.txt.out,0.311479,50,YES
5000,h2,1,10,mglcs_3_100_4_6.txt.out,4.165e-05,4,YES
5000,h2,1,10,mglcs_3_100_4_7.txt.out,0.000906357,17,YES
5000,h2,1,10,mglcs_3_100_4_8.txt.out,0.0978692,46,YES
5000,h2,1,10,mglcs_3_100_4_9.txt.out,0.170445,46,YES
5000,h2,1,10,mglcs_3_200_2_0.txt.out,0.000262242,25,YES
5000,h2,1,10,mglcs_3_200_2_1.txt.out,5.7021e-05,14,YES
5000,h2,1,10,mglcs_3_200_2_2.txt.out,7.1201e-05,8,YES
5000,h2,1,10,mglcs_3_200_2_3.txt.out,3.088e-05,2,YES
5000,h2,1,10,mglcs_3_200_2_4.txt.out,2.87e-05,4,YES
5000,h2,1,10,mglcs_3_200_2_5.txt.out,5.777e-05,10,YES
5000,h2,1,10,mglcs_3_200_2_6.txt.out,0.000104221,14,YES
5000,h2,1,10,mglcs_3_200_2_7.txt.out,0.000118531,22,YES
5000,h2,1,10,mglcs_3_200_2_8.txt.out,0.0307301,50,YES
5000,h2,1,10,mglcs_3_200_2_9.txt.out,4.872e-05,3,YES
5000,h2,1,10,mglcs_3_200_4_0.txt.out,0.686826,100,YES
5000,h2,1,10,mglcs_3_200_4_1.txt.out,0.830269,100,YES
5000,h2,1,10,mglcs_3_200_4_2.txt.out,0.669369,98,YES
5000,h2,1,10,mglcs_3_200_4_3.txt.out,0.776995,97,YES
5000,h2,1,10,mglcs_3_200_4_4.txt.out,0.669391,98,YES
5000,h2,1,10,mglcs_3_200_4_5.txt.out,0.684718,96,YES
5000,h2,1,10,mglcs_3_200_4_6.txt.out,0.139253,41,YES
5000,h2,1,10,mglcs_3_200_4_7.txt.out,0.756378,101,YES
5000,h2,1,10,mglcs_3_200_4_8.txt.out,0.962305,100,YES
5000,h2,1,10,mglcs_3_200_4_9.txt.out,0.00174002,20,YES
5000,h2,1,10,mglcs_3_500_2_0.txt.out,2.8844e-05,2,YES
5000,h2,1,10,mglcs_3_500_2_1.txt.out,8.7161e-05,7,YES
5000,h2,1,10,mglcs_3_500_2_2.txt.out,2.6491e-05,6,YES
5000,h2,1,10,mglcs_3_500_2_3.txt.out,0.000461295,22,YES
5000,h2,1,10,mglcs_3_500_2_4.txt.out,4.3201e-05,9,YES
5000,h2,1,10,mglcs_3_500_2_5.txt.out,0.000150152,15,YES
5000,h2,1,10,mglcs_3_500_2_6.txt.out,6.5681e-05,5,YES
5000,h2,1,10,mglcs_3_500_2_7.txt.out,9.7121e-05,16,YES
5000,h2,1,10,mglcs_3_500_2_8.txt.out,0.000181132,22,YES
5000,h2,1,10,mglcs_3_500_2_9.txt.out,0.000764369,22,YES
5000,h2,1,10,mglcs_3_500_4_0.txt.out,0.918815,117,YES
5000,h2,1,10,mglcs_3_500_4_1.txt.out,1.94455,225,YES
5000,h2,1,10,mglcs_3_500_4_2.txt.out,1.15429,128,YES
5000,h2,1,10,mglcs_3_500_4_3.txt.out,0.468279,74,YES
5000,h2,1,10,mglcs_3_500_4_4.txt.out,1.23628,167,YES
5000,h2,1,10,mglcs_3_500_4_5.txt.out,0.000106021,5,YES
5000,h2,1,10,mglcs_3_500_4_6.txt.out,0.273573,62,YES
5000,h2,1,10,mglcs_3_500_4_7.txt.out,1.15552,128,YES
5000,h2,1,10,mglcs_3_500_4_8.txt.out,0.00378742,22,YES
5000,h2,1,10,mglcs_3_500_4_9.txt.out,6.808e-05,9,YES
5000,h2,1,10,mglcs_3_50_2_0.txt.out,2.905e-05,2,YES
5000,h2,1,10,mglcs_3_50_2_1.txt.out,9.771e-05,5,YES
5000,h2,1,10,mglcs_3_50_2_2.txt.out,0.0133905,34,YES
5000,h2,1,10,mglcs_3_50_2_3.txt.out,2.758e-05,6,YES
5000,h2,1,10,mglcs_3_50_2_4.txt.out,0.00205972,33,YES
5000,h2,1,10,mglcs_3_50_2_5.txt.out,0.00016386,16,YES
5000,h2,1,10,mglcs_3_50_2_6.txt.out,0.00109762,30,YES
5000,h2,1,10,mglcs_3_50_2_7.txt.out,0.00012513,13,YES
5000,h2,1,10,mglcs_3_50_2_8.txt.out,0.00267196,24,YES
5000,h2,1,10,mglcs_3_50_2_9.txt.out,0.00048403,12,YES
5000,h2,1,10,mglcs_3_50_4_0.txt.out,0.00453616,23,YES
5000,h2,1,10,mglcs_3_50_4_1.txt.out,0.0147169,24,YES
5000,h2,1,10,mglcs_3_50_4_2.txt.out,0.000173862,12,YES
5000,h2,1,10,mglcs_3_50_4_3.txt.out,0.0022399,23,YES
5000,h2,1,10,mglcs_3_50_4_4.txt.out,0.00813672,22,YES
5000,h2,1,10,mglcs_3_50_4_5.txt.out,0.00189547,20,YES
5000,h2,1,10,mglcs_3_50_4_6.txt.out,0.101556,25,YES
5000,h2,1,10,mglcs_3_50_4_7.txt.out,0.00441299,21,YES
5000,h2,1,10,mglcs_3_50_4_8.txt.out,0.00530472,24,YES
5000,h2,1,10,mglcs_3_50_4_9.txt.out,0.00440251,23,YES
5000,h2,1,10,mglcs_5_100_2_0.txt.out,0.000179361,9,YES
5000,h2,1,10,mglcs_5_100_2_1.txt.out,7.223e-05,9,YES
5000,h2,1,10,mglcs_5_100_2_2.txt.out,9.5611e-05,3,YES
5000,h2,1,10,mglcs_5_100_2_3.txt.out,8.811e-05,3,YES
5000,h2,1,10,mglcs_5_100_2_4.txt.out,0.000286311,11,YES
5000,h2,1,10,mglcs_5_100_2_5.txt.out,6.6001e-05,7,YES
5000,h2,1,10,mglcs_5_100_2_6.txt.out,3.0911e-05,5,YES
5000,h2,1,10,mglcs_5_100_2_7.txt.out,3.932e-05,4,YES
5000,h2,1,10,mglcs_5_100_2_8.txt.out,3.802e-05,6,YES
5000,h2,1,10,mglcs_5_100_2_9.txt.out,7.6251e-05,5,YES
5000,h2,1,10,mglcs_5_100_4_0.txt.out,0.000256951,9,YES
5000,h2,1,10,mglcs_5_100_4_1.txt.out,5.6111e-05,3,YES
5000,h2,1,10,mglcs_5_100_4_2.txt.out,1.644e-05,1,YES
5000,h2,1,10,mglcs_5_100_4_3.txt.out,0.000130541,7,YES
5000,h2,1,10,mglcs_5_100_4_4.txt.out,2.653e-05,1,YES
5000,h2,1,10,mglcs_5_100_4_5.txt.out,5.415e-05,4,YES
5000,h2,1,10,mglcs_5_100_4_6.txt.out,0.000145771,4,YES
5000,h2,1,10,mglcs_5_100_4_7.txt.out,0.000137031,4,YES
5000,h2,1,10,mglcs_5_100_4_8.txt.out,6.233e-05,1,YES
5000,h2,1,10,mglcs_5_100_4_9.txt.out,5.667e-05,3,YES
5000,h2,1,10,mglcs_5_200_2_0.txt.out,0.000123561,6,YES
5000,h2,1,10,mglcs_5_200_2_1.txt.out,1.606e-05,1,YES
5000,h2,1,10,mglcs_5_200_2_2.txt.out,6.675e-05,6,YES
5000,h2,1,10,mglcs_5_200_2_3.txt.out,5.039e-05,2,YES
5000,h2,1,10,mglcs_5_200_2_4.txt.out,5.256e-05,5,YES
5000,h2,1,10,mglcs_5_200_2_5.txt.out,8.0591e-05,7,YES
5000,h2,1,10,mglcs_5_200_2_6.txt.out,5.574e-05,9,YES
5000,h2,1,10,mglcs_5_200_2_7.txt.out,6.4531e-05,3,YES
5000,h2,1,10,mglcs_5_200_2_8.txt.out,6.1291e-05,4,YES
5000,h2,1,10,mglcs_5_200_2_9.txt.out,9.2801e-05,10,YES
5000,h2,1,10,mglcs_5_200_4_0.txt.out,7.8061e-05,5,YES
5000,h2,1,10,mglcs_5_200_4_1.txt.out,7.8541e-05,4,YES
5000,h2,1,10,mglcs_5_200_4_2.txt.out,0.000154951,7,YES
5000,h2,1,10,mglcs_5_200_4_3.txt.out,0.000176852,1,YES
5000,h2,1,10,mglcs_5_200_4_4.txt.out,0.00202272,20,YES
5000,h2,1,10,mglcs_5_200_4_5.txt.out,0.000404304,9,YES
5000,h2,1,10,mglcs_5_200_4_6.txt.out,8.0391e-05,5,YES
5000,h2,1,10,mglcs_5_200_4_7.txt.out,0.000108471,3,YES
5000,h2,1,10,mglcs_5_200_4_8.txt.out,0.000171502,8,YES
5000,h2,1,10,mglcs_5_200_4_9.txt.out,3.881e-05,2,YES
5000,h2,1,10,mglcs_5_500_2_0.txt.out,1.7861e-05,3,YES
5000,h2,1,10,mglcs_5_500_2_1.txt.out,7.4521e-05,8,YES
5000,h2,1,10,mglcs_5_500_2_2.txt.out,4.5571e-05,2,YES
5000,h2,1,10,mglcs_5_500_2_3.txt.out,2.1801e-05,2,YES
5000,h2,1,10,mglcs_5_500_2_4.txt.out,0.000106911,8,YES
5000,h2,1,10,mglcs_5_500_2_5.txt.out,1.776e-05,2,YES
5000,h2,1,10,mglcs_5_500_2_6.txt.out,0.000101612,7,YES
5000,h2,1,10,mglcs_5_500_2_7.txt.out,0.000265533,12,YES
